Parameter,ParameterCode,MethodCode,RecordingMode,CollectionDescription,AnalysisDescription,CollectionType,MethodType,ReferenceMethodID,EquivalentMethod,FederalMDL,MinValue,MaxValue,Digits,RoundTruncateIndicator,Units,CarbonNumber,ChemicalFormula,APP_A_PARAMETERS,AQIPOLLUTANTS,BPOIL,COMBINABLE,CORE_HAPS,CRITERIA,CRITERIAGAS,CRITERIAPM,CSNCARBON,CSNDART,CSNIONS,CSNTRACEELEMENTS,CYLINDER_GASES,DESIGNVALUE,HAPS,IMPROVECARBON,IMPROVE_SPECIATION,KEYSAT,MET,NATTSCOREHAPS,NATTSREQUIRED,NPAPGASES,PAH,PAMS,PAMS_VOC,PEP,PMCOARSE,PM10SPECIATION,PM10_METAL,PM2.5CONTNONREF,PM2.5MASSALLMETHODS,PM2.5MASS/QA,PMP_REQUIRED,QUICKLOOK,SANDWICH,SATWEB,SCHOOLAIRTOXICS,SPECIATION,SPECIATIONCARBON,SPECIATIONCATION/ANION,SPECIATIONMETALS,TARGETSVOC,UATMPCARBONYL,UATMPVOC,VOC,Param-Method,NAAQS
n-Propylbenzene,45209,142,Continuous,Preconcen trap/Thermal Desorber,Auto GC (PE Clarus 500 dual col),VOC_GC,,,,2.85747,-2.85747,,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-142,FALSE
n-Propylbenzene,45209,146,Intermittent,6L PRESSURIZED CANISTER,PE8700;AUTO GC;SUBAMBIENT-DUAL FID,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-146,FALSE
n-Propylbenzene,45209,147,Intermittent,6L PRESSURIZED CANISTER,ENTECH PRECON - SATURN II GC/FID,VOC_Canister,,,,0.93,-0.93,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-147,FALSE
n-Propylbenzene,45209,148,Intermittent,6L PRESSURIZED CANISTER,ENTECH PRECON - HP GC/FTIR/MS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-148,FALSE
n-Propylbenzene,45209,149,Intermittent,6L SUBATM CANISTER,Entech Precon-  GC/FID/MSD,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-149,FALSE
n-Propylbenzene,45209,150,Intermittent,SS 6L- PRESSURIZED CANISTER,CRYOGENIC PRECON: GC/MS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-150,FALSE
n-Propylbenzene,45209,152,Intermittent,SS-CANISTER-AMBIENT,PRECONCENTRATOR GC/FID,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-152,FALSE
n-Propylbenzene,45209,175,Intermittent,Passivated Canister,Cryogenic Preconcentration GC/MS,VOC_Canister,,,,0.1,-0.1,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-175,FALSE
n-Propylbenzene,45209,176,Intermittent," 6L SUBAMBIENT SS-CANISTER 	 	"," ENTECH PRECONCENTRATOR GC/MS	",VOC_Canister,,,,0.1,-0.1,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-176,FALSE
n-Propylbenzene,45209,177,Intermittent,SS Canister Pressurized,Preconcentrator GC/FID/MSD,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-177,FALSE
n-Propylbenzene,45209,221,Continuous,Preconcentrator trap/thermal desorber - no drier,CAS AirmOzone - benzene response - factor adjusted,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-221,FALSE
n-Propylbenzene,45209,222,Continuous,preconcentrator trap/thermal desorber - Nafion drier,CAS AirmOzone - butane response - factor adjusted,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-222,FALSE
n-Propylbenzene,45209,223,Continuous,preconcentrator trap/thermal desorber - no drier,CAS AirmOzone - benzene response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-223,FALSE
n-Propylbenzene,45209,224,Continuous,preconcentrator trap/thermal desorber - Nafion drier,CAS AirmOzone - butane response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-224,FALSE
n-Propylbenzene,45209,225,Continuous,preconcentrator trap/thermal desorber - Nafion drier,PerkinElmer auto-GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-225,FALSE
n-Propylbenzene,45209,226,Continuous,preconcentrator trap/thermal desorber - Nafion drier,Markes Unity TD/Agilent GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-226,FALSE
n-Propylbenzene,45209,227,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes Unity TD/Agilent GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-227,FALSE
n-Propylbenzene,45209,228,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes CIA TD/Agilent GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-228,FALSE
n-Propylbenzene,45209,229,Continuous,preconcentrator trap/thermal desorber - Nafion drier,PerkinElmer auto-GC dual FID – individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-229,FALSE
n-Propylbenzene,45209,230,Continuous,preconcentrator trap/thermal desorber - Nafion drier,Markes Unity TD/Agilent GC dual FID - individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-230,FALSE
n-Propylbenzene,45209,231,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes Unity TD/Agilent GC dual FID - individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-231,FALSE
n-Propylbenzene,45209,232,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes CIA TD/Agilent GC dual FID - individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45209-232,FALSE
Isopropylbenzene,45210,91,Continuous,MANUAL,FLAME IONIZATION,VOC_091,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-091,FALSE
Isopropylbenzene,45210,101,Intermittent,CANISTER SUBAMBIENT PRESSURE,MULTI DETECTOR GC,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-101,FALSE
Isopropylbenzene,45210,109,Intermittent,SS-CANISTER-SUBAMBIENT-PRESURE,GAS CHROMATOGRAPH MASS SELECTIV DET,VOC_Canister,,,,0.1,-0.1,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-109,FALSE
Isopropylbenzene,45210,116,Intermittent,MIXED SORBENT CARTRIDGE,GC/MS,VOC_Cartridge,,,,0.32,-0.32,,3,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-116,FALSE
Isopropylbenzene,45210,120,Intermittent,SORBANT TUBE-CARBOSIEVE-C-TRAP,GAS CHROMATOGRAPH W/FLAME; GC FID,VOC_GC,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-120,FALSE
Isopropylbenzene,45210,122,Intermittent,6L AMBIENT CANISTER,DUAL FID - PAMS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-122,FALSE
Isopropylbenzene,45210,123,Intermittent,6L PRESSURIZED CANISTER,DUAL FID - PAMS,VOC_Canister,,,,0.01,-0.01,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-123,FALSE
Isopropylbenzene,45210,125,Continuous,PRECONCENTRATION TRAP,CHROMPACK AUTOMATED GC- SUBAMB FID,VOC_GC,,,,0.136,-0.136,,3,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-125,FALSE
Isopropylbenzene,45210,126,Intermittent,SS CANISTER PRESSURIZED,CRYOGENIC PRECONCENTRATION GC/FID,VOC_Canister,,,,0.1,-0.1,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-126,FALSE
Isopropylbenzene,45210,127,Intermittent,6L SUBAMBIENT SS-CANISTER,INCOS 50XL GC/MS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-127,FALSE
Isopropylbenzene,45210,128,Continuous,PRECONCENTRATION TRAP,PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,VOC_GC,,,,0.01,-0.01,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-128,FALSE
Isopropylbenzene,45210,129,Intermittent,6L SUBAMBIENT SS-CANISTER,VARIAN SATURN-2 GC/MS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-129,FALSE
Isopropylbenzene,45210,135,Continuous,INSTRUMENTAL,ENTECH CRYFOCUS/VARIAN GC/FINN DTMS,VOC_GC,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-135,FALSE
Isopropylbenzene,45210,136,Continuous,INSTRUMENTAL,ENTECH 2000 W/ MS/FID,VOC_GC,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-136,FALSE
Isopropylbenzene,45210,137,Continuous,Instrumental,AIRCO-VOC C6/C12 GC/FID,VOC_Chromatography,,,,0.1,,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-137,FALSE
Isopropylbenzene,45210,142,Continuous,Preconcen trap/Thermal Desorber,Auto GC (PE Clarus 500 dual col),VOC_GC,,,,2.28938,-2.28938,,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-142,FALSE
Isopropylbenzene,45210,146,Intermittent,6L PRESSURIZED CANISTER,PE8700;AUTO GC;SUBAMBIENT-DUAL FID,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-146,FALSE
Isopropylbenzene,45210,147,Intermittent,6L PRESSURIZED CANISTER,ENTECH PRECON - SATURN II GC/FID,VOC_Canister,,,,0.44,-0.44,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-147,FALSE
Isopropylbenzene,45210,148,Intermittent,6L PRESSURIZED CANISTER,ENTECH PRECON - HP GC/FTIR/MS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-148,FALSE
Isopropylbenzene,45210,149,Intermittent,6L SUBATM CANISTER,Entech Precon-  GC/FID/MSD,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-149,FALSE
Isopropylbenzene,45210,150,Intermittent,SS 6L- PRESSURIZED CANISTER,CRYOGENIC PRECON: GC/MS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-150,FALSE
Isopropylbenzene,45210,152,Intermittent,SS-CANISTER-AMBIENT,PRECONCENTRATOR GC/FID,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-152,FALSE
Isopropylbenzene,45210,153,Intermittent,Pressurized Canister,GC with Multiple Detectors,VOC_Canister,,,,0.45,-0.45,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-153,FALSE
Isopropylbenzene,45210,175,Intermittent,Passivated Canister,Cryogenic Preconcentration GC/MS,VOC_Canister,,,,0.1,-0.1,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-175,FALSE
Isopropylbenzene,45210,176,Intermittent,6L Subatm SS Canister,Entech Precon GC/MS,VOC_Canister,,,,0.159,-0.159,,3,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-176,FALSE
Isopropylbenzene,45210,177,Intermittent,SS Canister Pressurized,Preconcentrator GC/FID/MSD,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-177,FALSE
Isopropylbenzene,45210,221,Continuous,Preconcentrator trap/thermal desorber - no drier,CAS AirmOzone - benzene response - factor adjusted,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-221,FALSE
Isopropylbenzene,45210,222,Continuous,preconcentrator trap/thermal desorber - Nafion drier,CAS AirmOzone - butane response - factor adjusted,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-222,FALSE
Isopropylbenzene,45210,223,Continuous,preconcentrator trap/thermal desorber - no drier,CAS AirmOzone - benzene response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-223,FALSE
Isopropylbenzene,45210,224,Continuous,preconcentrator trap/thermal desorber - Nafion drier,CAS AirmOzone - butane response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-224,FALSE
Isopropylbenzene,45210,225,Continuous,preconcentrator trap/thermal desorber - Nafion drier,PerkinElmer auto-GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-225,FALSE
Isopropylbenzene,45210,226,Continuous,preconcentrator trap/thermal desorber - Nafion drier,Markes Unity TD/Agilent GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-226,FALSE
Isopropylbenzene,45210,227,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes Unity TD/Agilent GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-227,FALSE
Isopropylbenzene,45210,228,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes CIA TD/Agilent GC dual FID - carbon response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-228,FALSE
Isopropylbenzene,45210,229,Continuous,preconcentrator trap/thermal desorber - Nafion drier,PerkinElmer auto-GC dual FID – individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-229,FALSE
Isopropylbenzene,45210,230,Continuous,preconcentrator trap/thermal desorber - Nafion drier,Markes Unity TD/Agilent GC dual FID - individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-230,FALSE
Isopropylbenzene,45210,231,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes Unity TD/Agilent GC dual FID - individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-231,FALSE
Isopropylbenzene,45210,232,Continuous,preconcentrator trap/thermal desorber - electronic drier,Markes CIA TD/Agilent GC dual FID - individual compound response,VOC_GC,,,,0.5,-1,1000,4,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-232,FALSE
Isopropylbenzene,45210,903,Intermittent,SKC Pump Charcoal Tube,GC/FID NIOSH 1501,VOC_903,,,,4.04,-4.04,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-903,FALSE
Isopropylbenzene,45210,908,Intermittent,SKC Pump Charcoal Tube,GC/MS REAC SOP 1816,VOC_GC,,,,0.7,-0.7,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,HAPS,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,SAT WEB,,,,,,,,,VOC,45210-908,FALSE
o-Ethyltoluene,45211,91,Continuous,MANUAL,FLAME IONIZATION,VOC_091,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-091,FALSE
o-Ethyltoluene,45211,101,Intermittent,CANISTER SUBAMBIENT PRESSURE,MULTI DETECTOR GC,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-101,FALSE
o-Ethyltoluene,45211,120,Intermittent,SORBANT TUBE-CARBOSIEVE;C-TRAP,GAS CHROMATOGRAPH W/FLAME; GC FID,VOC_GC,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-120,FALSE
o-Ethyltoluene,45211,122,Intermittent,6L AMBIENT CANISTER,DUAL FID - PAMS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-122,FALSE
o-Ethyltoluene,45211,123,Intermittent,6L PRESSURIZED CANISTER,DUAL FID - PAMS,VOC_Canister,,,,0.01,-0.01,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-123,FALSE
o-Ethyltoluene,45211,124,Intermittent,6L PRESSURIZED CANISTER,DUAL FID,VOC_Canister,,,,1,-1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-124,FALSE
o-Ethyltoluene,45211,125,Continuous,PRECONCENTRATION TRAP,CHROMPACK AUTOMATED GC- SUBAMB FID,VOC_GC,,,,0.136,-0.136,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-125,FALSE
o-Ethyltoluene,45211,126,Intermittent,SS CANISTER PRESSURIZED,CRYOGENIC PRECONCENTRATION GC/FID,VOC_Canister,,,,0.1,-0.1,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-126,FALSE
o-Ethyltoluene,45211,127,Intermittent,6L SUBAMBIENT SS-CANISTER,INCOS 50XL GC/MS,VOC_Canister,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-127,FALSE
o-Ethyltoluene,45211,128,Continuous,PRECONCENTRATION TRAP,PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,VOC_GC,,,,0.01,-0.01,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-128,FALSE
o-Ethyltoluene,45211,136,Continuous,INSTRUMENTAL,ENTECH 2000 W/ MS/FID,VOC_GC,,,,0.1,-0.1,,1,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-136,FALSE
o-Ethyltoluene,45211,137,Continuous,Instrumental,AIRCO-VOC C6/C12 GC/FID,VOC_Chromatography,,,,0.54,-0.54,,2,R,Parts per billion Carbon,9,C9H12,,,BP OIL,,,,,,,,,,,,,,,,,,,,,PAMS,PAMS_VOC,,,,,,,,,,,,,,,,,,,,VOC,45211-137,FALSE
