Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2023-10-27 5",0.2063,0.1115,0.1604
"2023-10-27 6",0.2155,0.079,0.1514
"2023-10-27 7",0.3119,0.1151,0.197
"2023-10-27 8",0.1693,0.0957,0.162
"2023-10-27 9",0.1959,0.0978,0.1176
"2023-10-27 10",0.2199,0.2151,0.0914
"2023-10-27 11",0.1505,0.1128,0.0493
"2023-10-27 12",0.1087,0.1827,0.0921
"2023-10-27 13",0.0815,0.0888,0.075
"2023-10-27 14",0.0408,0.052,0.0571
"2023-10-27 15",0.0863,0.0486,0.0233
"2023-10-27 16",0.0778,0.0419,0.055
"2023-10-27 17",0.0399,0.0627,0.0658
"2023-10-27 18",0.0364,0.1499,0.0721
"2023-10-27 19",0.0828,0.0437,0.0762
"2023-10-27 20",0.1914,0.1072,0.2067
"2023-10-27 21",0.0934,0.0911,0.1611
"2023-10-27 22",0.4583,0.1888,0.364
"2023-10-27 23",0.1641,0.1553,0.1192
"2023-10-28 2",0.0155,0.0378,0.0476
"2023-10-28 3",0.0617,0.2064,0.0548
"2023-10-28 4",0.1132,0.121,0.1274
"2023-10-28 5",0.1719,0.0346,0.0959
"2023-10-28 6",0.2714,0.0987,0.0571
"2023-10-28 7",0.1082,0.0988,0.0391
"2023-10-28 8",0.0214,0.0215,0.0276
"2023-10-28 9",0.0243,0,0.0427
"2023-10-28 10",0.0221,0.079,0.0474
"2023-10-28 11",0,0.0429,0.0371
"2023-10-28 12",0,0.0314,0.065
"2023-10-28 13",0,0.0133,0.0542
"2023-10-28 14",0.0127,0,0.0494
"2023-10-28 15",0,0.0514,0.0611
"2023-10-28 16",0,0.0133,0.0483
"2023-10-28 17",0,0.021,0.0507
"2023-10-28 18",0,0.0204,0.0376
"2023-10-28 19",0.0114,0,0.0176
"2023-10-28 20",0.0385,0.0501,0.0386
"2023-10-28 23",0,0,0.047
"2023-10-29 0",0,0,0.0479
"2023-10-29 1",0,0,0.0442
"2023-10-29 5",0.0079,0,0.0218
"2023-10-29 6",0,0.0115,0.0302
"2023-10-29 7",0.048,0.0763,0.0392
"2023-10-29 8",0,0.0335,0.0516
"2023-10-29 9",0.0459,0.0706,0.0425
"2023-10-29 10",0,0.0343,0.0404
"2023-10-29 11",0,0,0.034
"2023-10-29 12",AN,AN,AN
"2023-10-29 13",AN,AN,AN
"2023-10-29 14",AI,AI,AI
"2023-10-29 15",AI,AI,AI
"2023-10-29 16",AI,AI,AI
"2023-10-29 17",AN,AN,AN
"2023-10-29 18",AN,AN,AN
"2023-10-29 19",AN,AN,AN
"2023-10-29 20",AN,AN,AN
"2023-10-29 21",AN,AN,AN
"2023-10-29 22",AN,AN,AN
"2023-10-30 1",AN,AN,AN
"2023-10-30 2",AN,AN,AN
"2023-10-30 3",AN,AN,AN
"2023-10-30 4",AN,AN,AN
"2023-10-30 5",AN,AN,AN
"2023-10-30 6",AN,AN,AN
"2023-10-30 7",AI,AI,AI
"2023-10-30 8",AI,AI,AI
"2023-10-30 9",AI,AI,AI
"2023-10-30 10",AN,AN,AN
"2023-10-30 11",AN,AN,AN
"2023-10-30 12",AN,AN,AN
"2023-10-30 13",AN,AN,AN
"2023-10-30 14",AN,AN,AN
"2023-10-30 15",AN,AN,AN
"2023-10-30 16",AN,AN,AN
"2023-10-30 17",AN,AN,AN
"2023-10-30 18",AN,AN,AN
"2023-10-30 19",AI,AI,AI
"2023-10-30 20",AI,AI,AI
"2023-10-30 21",AN,AN,AN
"2023-10-30 22",AN,AN,AN
"2023-10-31 1",AN,AN,AN
"2023-10-31 2",AN,AN,AN
"2023-10-31 3",AN,AN,AN
"2023-10-31 4",AN,AN,AN
"2023-10-31 5",AN,AN,AN
"2023-10-31 6",AI,AI,AI
"2023-10-31 7",AN,AN,AN
"2023-10-31 8",AN,AN,AN
"2023-10-31 9",AN,AN,AN
"2023-10-31 10",AN,AN,AN
"2023-10-31 14",AN,AN,AN
"2023-10-31 15",AN,AN,AN
"2023-10-31 16",AN,AN,AN
"2023-10-31 17",AN,AN,AN
"2023-10-31 18",AI,AI,AI
"2023-10-31 19",AI,AI,AI
"2023-10-31 20",AI,AI,AI
"2023-10-31 21",AN,AN,AN
"2023-10-31 22",AN,AN,AN
"2023-11-01 1",AN,AN,AN
"2023-11-01 2",AN,AN,AN
"2023-11-01 3",AN,AN,AN
"2023-11-01 4",AN,AN,AN
"2023-11-01 5",AI,AI,AI
"2023-11-01 6",AN,AN,AN
"2023-11-01 7",AN,AN,AN
"2023-11-01 8",AN,AN,AN
"2023-11-01 9",AN,AN,AN
"2023-11-01 10",AN,AN,AN
"2023-11-07 13",AN,AN,AN
"2023-11-07 14",AN,AN,AN
"2023-11-07 15",AN,AN,AN
"2023-11-07 16",AN,AN,AN
"2023-11-07 17",AN,AN,AN
"2023-11-07 18",AN,AN,AN
"2023-11-07 19",AN,AN,AN
"2023-11-07 20",AN,AN,AN
"2023-11-07 21",AN,AN,AN
"2023-11-07 22",AN,AN,AN
"2023-11-07 23",AN,AN,AN
"2023-11-08 0",AN,AN,AN
"2023-11-08 1",AN,AN,AN
"2023-11-08 8",0.2429,0.2585,0.3468
"2023-11-08 9",0.1165,0.1571,0.2538
"2023-11-08 11",0.0743,0.1465,0.2505
"2023-11-08 12",0.0736,0.139,0.218
"2023-11-08 13",0.0864,0.1028,0.2437
"2023-11-08 14",0.1475,0.1571,0.2739
"2023-11-08 15",0.2953,0.0834,0.2286
"2023-11-08 16",0.1963,0.0919,0.2307
"2023-11-08 17",0.1625,0.2368,0.2101
"2023-11-08 18",0.206,0.1666,0.2201
"2023-11-08 19",0.305,0.2244,0.3213
"2023-11-08 20",0.4566,0.258,0.3802
"2023-11-08 21",0.3164,0.2395,0.3784
"2023-11-08 22",0.6502,0.2589,0.5531
"2023-11-08 23",0.2809,0.2596,0.4861
"2023-11-09 2",0.4648,0.2741,0.3599
"2023-11-09 3",0.4644,0.3852,0.7999
"2023-11-09 4",0.2737,0.2368,0.4618
"2023-11-09 5",0.3896,0.2216,0.3372
"2023-11-09 6",0.8787,0.2844,0.3173
"2023-11-09 7",0.3632,0.2288,0.3099
"2023-11-09 8",0.9765,0.1924,0.2405
"2023-11-09 9",0.1548,0.1928,0.2638
"2023-11-09 10",0.1056,0.3066,0.2382
"2023-11-09 11",0.0867,0.2433,0.2026
"2023-11-09 12",0.0668,0.1243,0.18
"2023-11-09 13",0.0609,0.1166,0.198
"2023-11-09 14",0.0758,0.1131,0.2173
"2023-11-09 15",0.062,0.0718,0.2351
"2023-11-09 16",0.04,0.0869,0.2384
"2023-11-09 17",0.0566,0.068,0.1928
"2023-11-09 18",0.0765,0.1629,0.1668
"2023-11-09 19",0.3765,0.2194,0.3148
"2023-11-09 20",0.3888,0.2673,0.3136
"2023-11-09 21",0.5299,0.3155,0.388
"2023-11-09 22",0.3812,0.2671,0.473
"2023-11-09 23",0.2461,0.2409,0.3047
"2023-11-10 0",0.229,0.2007,0.3936
"2023-11-10 1",0.4587,0.2428,0.4316
"2023-11-10 4",0.2825,0.2017,0.4099
"2023-11-10 5",0.2699,0.1911,0.273
"2023-11-10 6",0.2442,0.183,0.3244
"2023-11-10 7",0.3568,0.2094,0.2715
"2023-11-10 8",0.1589,0.2061,0.1781
"2023-11-10 9",0.1525,0.2229,0.2265
"2023-11-10 10",0.0788,0.2907,0.0306
"2023-11-10 11",0.0452,0.1786,0.1727
"2023-11-10 12",0.0504,0.2085,0.207
"2023-11-10 13",0.0479,0.1211,0.1951
"2023-11-10 14",0.0222,0.1288,0.182
"2023-11-10 15",0.0422,0.2281,0.1848
"2023-11-10 16",0.0201,0.2601,0.2597
"2023-11-10 17",0,0.176,0.1666
"2023-11-10 18",0.0208,0.1225,0.1482
"2023-11-10 19",0.1333,0.1708,0.2059
"2023-11-10 20",0.3952,0.2594,0.4335
"2023-11-10 21",0.5718,0.3122,0.4613
"2023-11-10 22",0.6389,0.3651,0.3781
"2023-11-10 23",0.4743,0.2944,0.4104
"2023-11-11 2",0.4769,0.2421,0.4033
"2023-11-11 3",0.4322,0.2346,0.4069
"2023-11-11 4",0.6076,0.2875,0.4386
"2023-11-11 5",0.2749,0.2449,0.3919
"2023-11-11 6",0.305,0.2365,0.4823
"2023-11-11 7",0.1078,0.1743,0.272
"2023-11-11 8",0.1092,0.1634,0.1421
"2023-11-11 9",0.0751,0.1363,0.1543
"2023-11-11 10",0.0893,0.2851,0.1217
"2023-11-11 11",0.0497,0.1458,0.1675
"2023-11-11 12",0.0431,0.1409,0.186
"2023-11-11 13",0.0123,0.1739,0.234
"2023-11-11 14",0,0.1026,0.1851
"2023-11-11 15",0.0171,0.1561,0.2192
"2023-11-11 16",0,0.1711,0.1902
"2023-11-11 17",0.1497,0.1659,0.2152
"2023-11-11 18",0.7076,0.3562,0.4784
"2023-11-11 19",1.3175,0.5985,0.6897
"2023-11-11 20",0.5858,0.4008,0.492
"2023-11-11 23",0.5098,0.2734,0.3239
"2023-11-12 0",0.6027,0.3812,0.6006
"2023-11-12 1",0.8475,0.3838,0.4221
"2023-11-12 5",0.1965,0.1622,0.2285
"2023-11-12 6",0.1918,0.1657,0.2119
"2023-11-12 7",0.1265,0.1545,0.1405
"2023-11-12 8",0.147,0.1552,0.1975
"2023-11-12 9",0.1271,0.1675,0.1673
"2023-11-12 10",0.0862,0.1608,0.1252
"2023-11-12 11",0.08,0.1716,0.1778
"2023-11-12 12",0.0225,0.0946,0.1453
"2023-11-12 13",0,0.0953,0.176
"2023-11-12 14",0,0.065,0.1961
"2023-11-12 15",0.0331,0.1003,0.2318
"2023-11-12 16",0.1111,0.2162,0.2365
"2023-11-12 17",0.0762,0.1923,0.1666
"2023-11-12 18",0.3966,0.3152,0.3398
"2023-11-12 19",0.4729,0.3849,0.4447
"2023-11-12 20",0.4644,0.3297,0.4314
"2023-11-12 21",0.2235,0.2685,0.2681
"2023-11-12 22",0.0524,0.1003,0.1571
"2023-11-12 23",0.1116,0.1561,0.0332
"2023-11-13 2",0.0653,0.0711,0.1243
"2023-11-13 3",0.0497,0.085,0.137
"2023-11-13 4",0.0803,0.1302,0.0262
"2023-11-13 5",0.0788,0.1335,0.1229
"2023-11-13 6",0.0976,0.0629,0.129
"2023-11-13 7",0.1184,0.071,0.1257
"2023-11-13 8",0.1663,0.0657,0.0993
"2023-11-13 9",0.1515,0.1229,0.1461
"2023-11-13 10",0.1184,0.0855,0.1369
"2023-11-13 11",0.0701,0.094,0.1837
"2023-11-13 12",0.09,0.182,0.1645
"2023-11-13 13",0.0988,0.1772,0.1715
"2023-11-13 14",0.0677,0.1023,0.2063
"2023-11-13 15",0.1248,0.0811,0.2028
"2023-11-13 16",0.3881,0.1266,0.1498
"2023-11-13 17",0.3112,0.1907,0.2264
"2023-11-13 18",0.4232,0.4069,0.3856
"2023-11-13 19",0.2738,0.3085,0.3277
"2023-11-13 20",0.3974,0.359,0.5709
"2023-11-13 21",0.3414,0.2169,0.3414
"2023-11-13 22",0.1001,0.1337,0.2106
"2023-11-13 23",0.0981,0.1458,0.1633
"2023-11-14 0",0.1277,0.165,0.1341
"2023-11-14 1",0.1078,0.1009,0.1514
"2023-11-14 4",0.0687,0.0245,0.1425
"2023-11-14 5",0.059,0.078,0.0696
"2023-11-14 6",0.2548,0.1589,0.1203
"2023-11-14 7",0.2771,0.1286,0.0836
"2023-11-14 8",0.2619,0.147,0.0752
"2023-11-14 9",0.1333,0.139,0.1197
"2023-11-14 10",0.1428,0.158,0.2384
"2023-11-14 11",0.0928,0.2089,0.222
"2023-11-14 12",0.1151,0.0863,0.236
"2023-11-14 13",0.0848,0.1496,0.2155
"2023-11-14 14",0.1052,0.254,0.036
"2023-11-14 15",0.0684,0.0967,0.2057
"2023-11-14 16",0.0647,0.0968,0.1543
"2023-11-14 17",0.1077,0.0918,0.1346
"2023-11-14 18",0.158,0.1792,0.0465
"2023-11-14 19",0.2661,0.2047,0.2734
"2023-11-14 20",0.3221,0.3361,0.3866
"2023-11-14 21",0.5671,0.4241,0.6289
"2023-11-14 22",0.1937,0.2826,0.3127
"2023-11-14 23",0.277,0.2874,0.3167
"2023-11-15 2",0.0732,0.1772,0.1047
"2023-11-15 3",0.0625,0.0951,0.1119
"2023-11-15 4",0.0585,0.1133,0.1218
"2023-11-15 5",0.0557,0.1133,0.1248
"2023-11-15 6",0.0618,0.1124,0.0925
"2023-11-15 7",0.1136,0.1052,0.1217
"2023-11-15 8",0.1589,0.1531,0.0977
"2023-11-15 9",0.1522,0.1059,0.1596
"2023-11-15 10",0.134,0.1622,0.1846
"2023-11-15 11",0.0956,0.1367,0.1697
"2023-11-15 12",0.0924,0.1879,0.2033
"2023-11-15 13",0.0698,0.1279,0.1711
"2023-11-15 14",0.08,0.0743,0.2674
"2023-11-15 15",0.0891,0.0846,0.1931
"2023-11-15 16",0.1116,0.1384,0.1612
"2023-11-15 17",0.2401,0.2033,0.2893
"2023-11-15 18",0.1809,0.2386,0.1557
"2023-11-15 19",0.1492,0.2176,0.1855
"2023-11-15 20",0.1329,0.2033,0.2089
"2023-11-15 21",0.2823,0.2604,0.2631
"2023-11-15 22",0.1568,0.9194,0.293
"2023-11-15 23",0.0952,0.2486,0.1573
"2023-11-16 0",0.0469,0.1098,0.1311
"2023-11-16 1",0.0192,0.1243,0.1456
"2023-11-16 4",0,0.1442,0.1624
"2023-11-16 5",0,0.1369,0.193
"2023-11-16 6",0.0994,0.2056,0.207
"2023-11-16 7",0.1136,0.1659,0.1659
"2023-11-16 8",0.0845,0.1683,0.1786
"2023-11-16 9",0.0824,0.0839,0.1063
"2023-11-16 10",0.0566,0.1201,0.1587
"2023-11-16 11",0.0474,0.107,0.1515
"2023-11-16 12",0.0254,0.1463,0.1339
"2023-11-16 13",0.0331,0.1264,0.1423
"2023-11-16 14",0.0299,0.1341,0.151
"2023-11-16 15",0.1122,0.1758,0.1713
"2023-11-16 16",0.055,0.1508,0.151
"2023-11-16 17",0.1215,0.0863,0.1753
"2023-11-16 18",0.2465,0.1793,0.158
"2023-11-16 19",0.2865,0.1863,0.4733
"2023-11-16 20",0.4334,0.3209,0.5392
"2023-11-16 21",0.3516,0.2003,0.2545
"2023-11-16 22",0.5889,0.2507,0.3354
"2023-11-16 23",0.5731,0.2784,0.3354
"2023-11-17 2",0.3147,0.1926,0.2561
"2023-11-17 3",0.4218,0.1776,0.3693
"2023-11-17 4",0.6109,0.2337,0.3971
"2023-11-17 5",0.4911,0.2692,0.4241
"2023-11-17 6",0.9474,0.2938,0.4261
"2023-11-17 7",0.7296,0.2748,0.578
"2023-11-17 8",0.727,0.3365,0.5247
"2023-11-17 9",0.6188,0.3309,0.3422
"2023-11-17 10",0.2266,0.2662,0.3688
"2023-11-17 11",0.1101,0.241,0.2244
"2023-11-17 12",0.0883,0.2949,0.2384
"2023-11-17 13",0.0725,0.2454,0.2828
"2023-11-17 14",0.0812,0.2386,0.2309
"2023-11-17 15",0.086,0.2276,0.1369
"2023-11-17 16",0.1423,0.1727,0.186
"2023-11-17 17",0.1501,0.1709,0.1622
"2023-11-17 18",0.1148,0.1853,0.1904
"2023-11-17 19",0.6957,0.3036,0.3971
"2023-11-17 20",0.5299,0.329,0.3856
"2023-11-17 21",0.9102,0.3767,0.6279
"2023-11-17 22",1.0874,0.4947,0.602
"2023-11-17 23",1.0616,0.4043,0.5135
"2023-11-18 0",1.1629,0.4358,0.6579
"2023-11-18 1",0.7495,0.3534,0.4148
"2023-11-18 4",0.1683,0.1771,0.3391
"2023-11-18 5",0.076,0.1792,0.1276
"2023-11-18 6",0.1136,0.1636,0.1716
"2023-11-18 7",0.2304,0.1958,0.2316
"2023-11-18 8",0.3528,0.2604,0.2732
"2023-11-18 9",0.3973,0.3162,0.3779
"2023-11-18 10",0.2778,0.2629,0.2884
"2023-11-18 11",0.1823,0.2421,0.2105
"2023-11-18 12",0.0954,0.1641,0.2419
"2023-11-18 13",0.0625,0.205,0.2089
"2023-11-18 14",0.0755,0.25,0.2867
"2023-11-18 15",0.1355,0.2632,0.2781
"2023-11-18 16",0.0983,0.1556,0.2136
"2023-11-18 17",0.1535,0.1697,0.3311
"2023-11-18 18",0.3782,0.2323,0.2972
"2023-11-18 19",0.4861,0.3207,0.5275
"2023-11-18 20",0.4774,0.2508,0.362
"2023-11-18 23",0.5868,0.2812,0.3637
"2023-11-19 3",0.0649,0.1113,0.1245
"2023-11-19 4",0.0211,0.0797,0.1232
"2023-11-19 5",0.073,0.0891,0.1332
"2023-11-19 6",0.0324,0.0844,0.1241
"2023-11-19 7",0,0.0568,0.1012
"2023-11-19 8",0,0,0.082
"2023-11-19 9",0.0248,0.0482,0.0926
"2023-11-19 10",0,0.0545,0.0897
"2023-11-19 11",0.046,0.0738,0.1524
"2023-11-19 12",0.0315,0.0594,0.1339
"2023-11-19 13",0.0246,0.0531,0.1341
"2023-11-19 14",0.0535,0.071,0.1369
"2023-11-19 15",0,0.223,0.1293
"2023-11-19 16",0.0409,0.0897,0.0103
"2023-11-19 17",0.0313,0.0351,0.157
"2023-11-19 18",0,0.236,0.1454
"2023-11-19 19",0,0.1563,0.1332
"2023-11-19 20",0,0.0869,0.1094
"2023-11-19 21",0,0.0353,0.0822
"2023-11-19 22",0,0.1197,0.087
"2023-11-19 23",0,0.0411,0.1058
"2023-11-20 0",0,0.0311,0.0949
"2023-11-20 1",0,0.0577,0.1168
"2023-11-20 4",0,0.026,0.0594
"2023-11-20 5",0,0,0.0607
"2023-11-20 6",0.0254,0.0323,0.1023
"2023-11-20 7",0.0275,0.0617,0.0834
"2023-11-20 8",0.0249,0,0.0694
"2023-11-20 9",0.0672,0.0388,0.0673
"2023-11-20 10",0.0684,0.0262,0.0554
"2023-11-20 11",0.0841,0.0341,0.0731
"2023-11-20 12",0.2399,0.0404,0.0659
"2023-11-20 15",0.1014,0,0.0575
"2023-11-20 16",0.1219,0,0.0552
"2023-11-20 17",0.134,0.0703,0.0699
"2023-11-20 18",0.075,0,0.0683
"2023-11-20 19",0.113,0.0568,0.1005
"2023-11-20 20",0.1257,0.1162,0.0601
"2023-11-20 21",0.331,0.1397,0.1295
"2023-11-20 22",0.1752,0.1049,0.1524
"2023-11-20 23",0.2927,0.0949,0.2007
"2023-11-21 2",0.377,0.1722,0.4174
"2023-11-21 3",0.377,0.25,0.4352
"2023-11-21 4",0.3831,0.1505,0.3611
"2023-11-21 5",0.4826,0.1531,0.2741
"2023-11-21 6",0.4772,0.1839,0.3326
"2023-11-21 7",1.3666,0.3141,0.4438
"2023-11-21 8",0.7886,0.3127,0.5889
"2023-11-21 9",0.3817,0.2286,0.397
"2023-11-21 10",0.2354,0.6165,0.1814
"2023-11-21 11",0.1094,0.2737,0.1841
"2023-11-21 12",0.1444,0.3169,0.1765
"2023-11-21 13",0.0992,0.3896,0.2077
"2023-11-21 14",0.1991,0.3337,0.0911
"2023-11-21 15",0.1191,0.1556,0.0701
"2023-11-21 16",0.0992,0.0472,0.0825
"2023-11-21 17",0.1198,0.0278,0.0825
"2023-11-21 18",0.1418,0.0615,0.0163
"2023-11-21 19",0.2489,0.1058,0.1365
"2023-11-21 20",0.1099,0.0816,0.1989
"2023-11-21 21",0.1371,0.0822,0.0729
"2023-11-21 22",0.3398,0.1274,0.2285
"2023-11-21 23",0.4686,0.1757,0.5165
"2023-11-22 0",0.6069,0.3029,0.4791
"2023-11-22 1",0.304,0.1984,0.2417
"2023-11-22 4",0.4244,0.2059,0.4328
"2023-11-22 5",0.4134,0.2241,0.549
"2023-11-22 6",0.3789,0.155,0.3145
"2023-11-22 7",0.4987,0.1821,0.2646
"2023-11-22 8",0.2951,0.1388,0.1897
"2023-11-22 9",0.1435,0.1437,0.1439
"2023-11-22 10",0.1504,0.2533,0.0881
"2023-11-22 11",0.1258,0.1984,0.1557
"2023-11-22 12",0.1158,0.2033,0.157
"2023-11-22 13",0.0784,0.212,0.086
"2023-11-22 14",0.0969,0.1797,0.0879
"2023-11-22 15",0.075,0.0841,0.0565
"2023-11-22 16",0.068,0.0856,0.0554
"2023-11-22 17",0.1123,0.1433,0.0745
"2023-11-22 18",0.161,0.1411,0.1176
"2023-11-22 19",0.1381,0.1582,0.133
"2023-11-22 20",0.211,0.111,0.118
"2023-11-22 21",0.4682,0.2617,0.3335
"2023-11-22 22",0.5816,0.272,0.4913
"2023-11-22 23",0.8923,0.3513,0.5987
"2023-11-23 2",0.5927,0.2229,0.5354
"2023-11-23 3",0.7009,0.2646,0.6978
"2023-11-23 4",0.5314,0.2484,0.5744
"2023-11-23 5",0.4975,0.2344,0.5121
"2023-11-23 6",0.591,0.2561,0.6941
"2023-11-23 7",0.7203,0.2791,0.8413
"2023-11-23 8",0.5235,0.2368,0.5398
"2023-11-23 9",0.3632,0.2576,0.2973
"2023-11-23 10",0.1998,0.2253,0.1956
"2023-11-23 11",0.0933,0.1648,0.1757
"2023-11-23 12",0.1194,0.2811,0.1568
"2023-11-23 13",0,0.1255,0.0904
"2023-11-23 14",0.0163,0.1692,0.0713
"2023-11-23 15",0.0189,0.0558,0.0598
"2023-11-23 16",0.0189,0.0521,0.0809
"2023-11-23 17",0.0178,0.0647,0.0521
"2023-11-23 18",0,0.0542,0.0668
"2023-11-23 19",0,0.0461,0
"2023-11-23 20",0.0093,0.0575,0.0823
"2023-11-23 21",0,0,0.0589
"2023-11-23 22",0,0,0.0432
"2023-11-23 23",0.044,0.0304,0.0753
"2023-11-24 0",0.1636,0.38,0.0528
"2023-11-24 1",0.0727,0.0633,0.0565
"2023-11-24 4",0.0424,0.0425,0.1232
"2023-11-24 5",0.0398,0.0357,0.0458
"2023-11-24 6",0.0213,0.1397,0.046
"2023-11-24 7",0.0272,0.1309,0.0566
"2023-11-24 8",0.1715,0.1028,0.0559
"2023-11-24 9",0.103,0.0979,0.0475
"2023-11-24 10",0.1018,0.0935,0.05
"2023-11-24 11",0.0537,0.0802,0.0565
"2023-11-24 12",0.08,0.0309,0.0479
"2023-11-24 13",0.0358,0.0376,0.0573
"2023-11-24 14",0.036,0.1014,0.0517
"2023-11-24 15",0.032,0.1175,0.0593
"2023-11-24 16",0.0251,0.0787,0.0531
"2023-11-24 17",0.0374,0.0264,0.0294
"2023-11-24 18",0.0725,0.0645,0.044
"2023-11-24 19",0.0377,0.1433,0.0435
"2023-11-24 20",0.0376,0.0582,0.1019
"2023-11-24 21",0.0692,0.0203,0.0671
"2023-11-24 22",0.0524,0.0579,0.0433
"2023-11-24 23",0.0473,0.1178,0.0453
"2023-11-25 2",0,0,0.0367
"2023-11-25 3",0,0,0.0622
"2023-11-25 4",0,0.0231,0.0376
"2023-11-25 5",0.0125,0,0.0234
"2023-11-25 6",0,0,0.0372
"2023-11-25 7",0,0,0.0479
"2023-11-25 8",0,0.0063,0.0454
"2023-11-25 9",0,0,0.0524
"2023-11-25 10",0.049,0,0.0435
"2023-11-25 11",0,0,0.0739
"2023-11-25 12",0,0.0582,0.0621
"2023-11-25 13",0,0,0.0734
"2023-11-25 14",0,0.0091,0.0946
"2023-11-25 15",0,0,0.086
"2023-11-25 16",0,0.0304,0.0722
"2023-11-25 17",0.0414,0.0234,0.0888
"2023-11-25 18",0.0235,0,0.0559
"2023-11-25 19",0.0422,0.0131,0.0732
"2023-11-25 20",0.0703,0,0.0687
"2023-11-25 23",0.0518,0,0.0806
"2023-11-26 0",0.1047,0.2583,0.0378
"2023-11-26 1",0.0763,0.1309,0.0566
"2023-11-26 5",0.0251,0,0.0647
"2023-11-26 6",0.077,0.046,0.0161
"2023-11-26 7",0.0831,0.0645,0.0512
"2023-11-26 8",0.0424,0.0528,0.0217
"2023-11-26 9",0,0.0306,0.0308
"2023-11-26 10",0.0213,0,0.0547
"2023-11-26 11",0.0254,0.0115,0.0647
"2023-11-26 12",0,0.0484,0.0727
"2023-11-26 13",0,0.0365,0.0559
"2023-11-26 14",0,0,0.0589
"2023-11-26 15",0,0.0281,0.0568
"2023-11-26 16",0.0213,0.0358,0.0687
"2023-11-26 17",0.0279,0,0.0673
"2023-11-26 18",0,0.0722,0.0608
"2023-11-26 19",0.0197,0,0.0683
"2023-11-26 20",0.0473,0,0.0703
"2023-11-26 21",0.0921,0.021,0.0577
"2023-11-26 22",0.084,0.0339,0.0514
"2023-11-26 23",0.0883,0.0341,0.0683
"2023-11-27 2",0.0632,0.0372,0.0577
"2023-11-27 3",0.0566,0.3637,0.0348
"2023-11-27 4",0.0933,0.2358,0.0526
"2023-11-27 5",0.1383,0.0304,0.0909
"2023-11-27 6",0.2565,0.2568,0.0378
"2023-11-27 7",0.3178,0.0888,0.1423
"2023-11-27 8",0.3239,0.0902,0.1374
"2023-11-27 9",0.2669,0.1112,0.1958
"2023-11-27 10",0.1331,0.0841,0.0586
"2023-11-27 11",0.089,0.0993,0.1363
"2023-11-27 12",0.0746,0.1316,0.0535
"2023-11-27 13",0.0753,0.1412,0.0869
"2023-11-27 14",0.0545,0.1161,0.1061
"2023-11-27 15",0.0492,0.1012,0.0787
"2023-11-27 16",0.0673,0.054,0.0683
"2023-11-27 17",0.0687,0.1744,0.0718
"2023-11-27 18",0.1818,0.0916,0.0337
"2023-11-27 19",0.1729,0.103,0.0507
"2023-11-27 20",0.2486,0.175,0.2085
"2023-11-27 21",0.4734,0.1987,0.3667
"2023-11-27 22",0.5492,0.2024,0.3363
"2023-11-27 23",0.434,0.189,0.3526
"2023-11-28 0",0.439,0.2302,0.3421
"2023-11-28 1",0.3742,0.1751,0.3241
"2023-11-28 4",0.3422,0.1279,0.3447
"2023-11-28 5",0.3895,0.1942,0.3863
"2023-11-28 6",0.481,0.1917,0.4073
"2023-11-28 7",0.5494,0.1355,0.3447
"2023-11-28 8",0.6121,0.2641,0.4352
"2023-11-28 9",0.2751,0.2028,0.2141
"2023-11-28 10",0.2051,0.1856,0.2138
"2023-11-28 11",0.1799,0.4218,0.1802
"2023-11-28 12",0.1572,0.2575,0.0645
"2023-11-28 13",0.1084,0.1849,0.072
"2023-11-28 14",0.0829,0.1755,0.1522
"2023-11-28 15",0.1156,0.1522,0.2
"2023-11-28 16",0.1411,0.0862,0.0066
"2023-11-28 17",0.1641,0.1094,0.053
"2023-11-28 18",0.3031,0.1577,0.1598
"2023-11-28 19",0.6678,0.2853,0.2234
"2023-11-28 20",0.3555,0.1633,0.2706
"2023-11-28 21",0.4466,0.1806,0.3013
"2023-11-28 22",0.6014,0.2898,0.466
"2023-11-28 23",0.6117,0.2751,0.5728
"2023-11-29 2",0.9448,0.3197,0.5366
"2023-11-29 3",0.7248,0.262,0.6564
"2023-11-29 4",0.6303,0.265,0.5377
"2023-11-29 5",0.7867,0.2725,0.5043
"2023-11-29 6",1.1786,0.286,0.6272
"2023-11-29 7",0.6815,0.2809,0.6392
"2023-11-29 8",0.7023,0.3078,0.5356
"2023-11-29 9",0.4414,0.2218,0.397
"2023-11-29 10",0.2529,0.294,0.311
"2023-11-29 11",0.1399,0.1697,0.1428
"2023-11-29 12",0.0578,0.1481,0.0961
"2023-11-29 13",0.0637,0.1246,0.0669
"2023-11-29 14",0.0594,0.0673,0.118
"2023-11-29 15",0.1428,0.1559,0.0893
"2023-11-29 16",0.1939,0.0746,0.0727
"2023-11-29 17",0.157,0.0288,0.0641
"2023-11-29 18",0.2757,0.1524,0.0879
"2023-11-29 19",0.1646,0.1217,0.0683
"2023-11-29 20",0.1376,0.1369,0.065
"2023-11-29 21",0.0857,0.0439,0.139
"2023-11-29 22",0.0327,0.0888,0.0655
"2023-11-29 23",0.037,0.1096,0.0626
"2023-11-30 0",0.0379,0.108,0.1446
"2023-11-30 1",0.0531,0.1402,0.0825
"2023-11-30 4",0.0239,0.0072,0.0615
"2023-11-30 5",0.0312,0.0766,0.1068
"2023-11-30 6",0.0239,0.0958,0.1171
