"2025-01-31 6",0.2365,BH,0.0886
"2025-01-31 7",0.2847,BH,0.1792
"2025-01-31 8",0.4013,BH,0.3064
"2025-01-31 9",0.1219,BH,0.1442
"2025-01-31 10",0,BH,0.1955
"2025-01-31 11",0,BH,0.2038
"2025-01-31 12",0,BH,0.1868
"2025-01-31 13",0,BH,0.1953
"2025-01-31 14",0,BH,0.1975
"2025-01-31 15",0,BH,0.1696
"2025-01-31 16",0,BH,0.1654
"2025-01-31 17",0.0774,BH,0.1848
"2025-01-31 18",0.0427,BH,0.1991
"2025-01-31 19",0.048,BH,0.1895
"2025-01-31 20",0,BH,0.2352
"2025-01-31 21",0,BH,0.2287
"2025-01-31 22",0,BH,0.2167
"2025-01-31 23",0,BH,0.2272
"2025-02-01 2",0,AS,0.1835
"2025-02-01 3",0,AS,0.2201
"2025-02-01 4",0,AS,0.1999
"2025-02-01 5",0,AS,0.2388
"2025-02-01 6",0,AS,0.2298
"2025-02-01 7",0,AS,0.2191
"2025-02-01 8",0,AS,0.2312
"2025-02-01 9",0,AS,0.2343
"2025-02-01 10",0.0398,AS,0.2388
"2025-02-01 11",0,AS,0.2238
"2025-02-01 12",0,AS,0.2441
"2025-02-01 13",0,AS,0.2379
"2025-02-01 14",0,AS,0.2805
"2025-02-01 15",0,AS,0.2479
"2025-02-01 16",0.0374,AS,0.2575
"2025-02-01 17",0.052,AS,0.2169
"2025-02-01 18",0.1175,AS,0.2075
"2025-02-01 19",0.1455,AS,0.1854
"2025-02-01 20",0.2145,AS,0.279
"2025-02-01 23",0.1213,AS,0.2375
"2025-02-02 0",0.1397,AS,0.2432
"2025-02-02 1",0.1068,AS,0.2296
"2025-02-02 5",0,AS,0.1772
"2025-02-02 6",0,AS,0.1937
"2025-02-02 7",0,AS,0.2234
"2025-02-02 8",0,AS,0.2153
"2025-02-02 9",0,AS,0.2287
"2025-02-02 10",0,AS,0.2067
"2025-02-02 11",0,AS,0.2024
"2025-02-02 12",0,AS,0.2073
"2025-02-02 13",0,AS,0.1968
"2025-02-02 14",0,AS,0.1935
"2025-02-02 15",0,AS,0.1908
"2025-02-02 16",0,AS,0.1953
"2025-02-02 17",0,AS,0.2452
"2025-02-02 18",0,AS,0.2475
"2025-02-02 19",0,AS,0.2549
"2025-02-02 20",0,AS,0.2281
"2025-02-02 21",0,AS,0.2662
"2025-02-02 22",0,AS,0.2009
"2025-02-02 23",0,AS,0.1859
"2025-02-03 2",0,AS,0.1864
"2025-02-03 3",0,AS,0.1886
"2025-02-03 4",0,AS,0.1913
"2025-02-03 5",0,AS,0.2037
"2025-02-03 6",0,AS,0.2042
"2025-02-03 7",0,AS,0.1837
"2025-02-03 8",0,AS,0.2075
"2025-02-03 9",0,AS,0.1912
"2025-02-03 10",0,AS,0.2006
"2025-02-03 11",0,AS,0.2245
"2025-02-03 12",0,AS,0.2107
"2025-02-03 13",0,AS,0.2259
"2025-02-03 14",0.0458,AS,0.1805
"2025-02-03 15",0,AS,0.195
"2025-02-03 16",0,AS,0.245
"2025-02-03 17",0,AS,0.2142
"2025-02-03 18",0,AS,0.2707
"2025-02-03 19",0,AS,0.2234
