Date,ISOPRENE,ALPHA-PINENE,BETA-PINENE
"2025-06-02 20",0.8095,0.8267,0.1349
"2025-06-02 21",0.3381,0.8855,0.2508
"2025-06-02 22",0.062,1.3749,0.1315
"2025-06-02 23",0.0162,1.4065,0.148
"2025-06-03 0",0,1.4836,0.1413
"2025-06-03 1",0,1.2045,0.1507
"2025-06-03 4",0.1419,0.8402,0.218
"2025-06-03 5",0.397,0.9497,0.1895
"2025-06-03 6",0.5826,1.1515,0.1933
"2025-06-03 7",0.1026,0.7643,0.1336
"2025-06-03 8",0.1977,1.0696,0.1199
"2025-06-03 9",0.125,1.1658,0.1201
"2025-06-03 10",0.0708,1.0881,0.1176
"2025-06-03 11",0.0922,1.0902,0.1062
"2025-06-03 12",0.085,0.9983,0.1203
"2025-06-03 13",0.0901,0.9819,0.1444
"2025-06-03 14",0.0827,0.9863,0.1045
"2025-06-03 15",0.1133,1.0077,0.1203
"2025-06-03 16",0.1302,1.0453,0.1397
"2025-06-03 17",0.5251,0.9582,0.0985
"2025-06-03 18",0.4835,1.036,0.0887
"2025-06-03 19",0.4042,1.0445,0.0943
"2025-06-03 20",0.3412,1.0177,0.16
"2025-06-03 21",0.5188,0.7754,0.2257
"2025-06-03 22",0.2876,0.7296,0.1478
"2025-06-03 23",0.1837,0.7764,0.138
"2025-06-04 2",0.0548,0.5833,0.2346
"2025-06-04 3",0.0741,0.5916,0.1729
"2025-06-04 4",0.1778,0.6469,0.2648
"2025-06-04 5",0.3137,0.7587,0.1517
"2025-06-04 6",0.4636,0.8333,0.201
"2025-06-04 7",0.1086,0.9233,0.1507
"2025-06-04 8",0.1055,0.9659,0.0989
"2025-06-04 9",0.094,0.9751,0.1016
"2025-06-04 10",0.1117,1.1374,0.1274
"2025-06-04 11",0.0924,1.1891,0.1068
"2025-06-04 12",0.1026,1.1729,0.1145
"2025-06-04 13",0.1111,0.9456,0.1049
"2025-06-04 14",0.1398,1.2328,0.1527
"2025-06-04 15",0.1263,0.9399,0.1428
"2025-06-04 16",0.1917,1.0276,0.154
"2025-06-04 17",0.1825,1.0767,0.1064
"2025-06-04 18",0.2704,1.1405,0.1482
"2025-06-04 19",0.1375,1.0069,0.1162
"2025-06-04 20",0.4289,0.8809,0.175
"2025-06-04 21",0.311,0.7789,0.2348
"2025-06-04 22",0.2897,0.7905,0.1251
"2025-06-04 23",0.4069,0.8142,0.1596
"2025-06-05 0",0.5233,0.1683,0.2132
"2025-06-05 1",0.3299,0.6448,0.1796
"2025-06-05 4",0.3219,0.0875,0.2687
"2025-06-05 5",0.5325,0.1488,0.378
"2025-06-05 6",0.9795,0.159,0.2271
"2025-06-05 7",1.1039,0.7481,0.1295
"2025-06-05 8",1.0834,0.8693,0.2488
"2025-06-05 9",0.2991,1.0264,0.1288
"2025-06-05 10",0.3322,0.9379,0.1166
"2025-06-05 11",0.1932,1.2359,0.1353
"2025-06-05 12",0.2318,1.3394,0.1446
"2025-06-05 13",0.1628,1.3822,0.1523
"2025-06-05 14",0.1973,1.2706,0.1043
"2025-06-05 15",0.1794,1.1309,0.1191
"2025-06-05 16",0.3194,1.047,0.1
"2025-06-05 17",0.4705,1.2577,0.1168
"2025-06-05 18",0.6502,1.2402,0.1022
"2025-06-05 19",0.4436,1.1958,0.1392
"2025-06-05 20",0.6413,0.8196,0.2257
"2025-06-05 21",0.4863,0.8259,0.1054
"2025-06-05 22",0.6062,0.9906,0.1236
"2025-06-05 23",0.6007,0.1085,0.2631
"2025-06-06 2",0.0367,0.8356,0.144
"2025-06-06 3",0.1449,0.7662,0.2213
"2025-06-06 4",0.0965,0.7872,0.1775
"2025-06-06 5",0.1683,0.7778,0.2099
"2025-06-06 6",0.3734,0.7313,0.1509
"2025-06-06 7",0.5676,0.8597,0.1016
"2025-06-06 8",0.3566,0.8111,0.1841
"2025-06-06 9",0.2632,1.095,0.1247
"2025-06-06 10",0.2425,1.2176,0.1328
"2025-06-06 11",0.1749,1.1442,0.1239
"2025-06-06 12",0.163,1.2367,0.1438
"2025-06-06 13",0.131,1.1929,0.0987
"2025-06-06 14",0.1601,1.0819,0.0921
"2025-06-06 15",0.1478,1.2034,0.1047
"2025-06-06 16",0.2104,1.1056,0.1091
"2025-06-06 17",0.1542,1.0981,0.1041
"2025-06-06 18",0.2082,1.2864,0.0783
"2025-06-06 19",0.2486,1.2874,0.1313
"2025-06-06 20",1.2525,0.9869,0.1407
"2025-06-06 21",0.7836,0.7943,0.1355
"2025-06-06 22",1.1562,0.1852,0.5141
"2025-06-06 23",0.9546,0.1756,0.5287
"2025-06-07 0",0.4902,0.7839,0.2328
"2025-06-07 1",0.1532,0.6656,0.2039
"2025-06-07 4",0.0897,0.7363,0.2417
"2025-06-07 5",0.1854,0.8423,0.2754
"2025-06-07 6",0.6284,0.8531,0.2887
"2025-06-07 7",1.2034,0.8928,0.0748
"2025-06-07 8",0.8124,0.9302,0.1895
"2025-06-07 9",0.3297,1.1465,0.149
"2025-06-07 10",0.1983,1.1594,0.1309
"2025-06-07 11",0.1759,1.1224,0.1187
"2025-06-07 12",0.14,1.1338,0.1313
"2025-06-07 13",0.2156,1.0696,0.1066
"2025-06-07 14",0.5917,1.0792,0.1016
"2025-06-07 15",0.7662,1.2045,0.1332
"2025-06-07 16",0.3285,1.0756,0.0937
"2025-06-07 17",0.6362,0.9867,0.1261
"2025-06-07 18",1.133,1.1434,0.1116
"2025-06-07 19",1.4075,1.0696,0.1336
"2025-06-07 20",2.0462,0.7947,0.2633
"2025-06-07 23",1.1419,0.835,0.7795
"2025-06-08 3",0.1784,0.5316,0.3057
"2025-06-08 4",0.1749,0.6097,0.0977
"2025-06-08 5",0.1591,0.6856,0.2581
"2025-06-08 6",0.6797,0.5862,0.2683
"2025-06-08 7",1.0456,0.686,0.1995
"2025-06-08 8",0.789,0.6438,0.1617
"2025-06-08 9",0.7054,0.7683,0.1174
"2025-06-08 10",0.2322,0.9846,0.117
"2025-06-08 11",0.2205,1.0761,0.1291
"2025-06-08 12",0.2671,0.8872,0.1043
"2025-06-08 13",0.2531,0.8157,0.1305
"2025-06-08 14",0.319,0.899,0.1139
"2025-06-08 15",0.3293,0.9505,0.1018
"2025-06-08 16",0.3439,0.8755,0.0916
"2025-06-08 17",0.5054,0.6318,0.1399
"2025-06-08 18",0.5898,0.7857,0.1178
"2025-06-08 19",0.89,0.7273,0.1239
"2025-06-08 20",2.2236,0.7298,0.1773
"2025-06-08 21",1.6128,0.8153,0.1717
"2025-06-08 22",1.6469,0.1775,0.8716
"2025-06-08 23",1.3936,1.0574,1.0842
"2025-06-09 0",0.9871,0.9125,0.3423
"2025-06-09 1",0.6436,0.7941,0.2714
"2025-06-09 4",0.504,0.6976,0.2041
"2025-06-09 5",0.558,0.7722,0.1505
"2025-06-09 6",1.9462,0.968,1.718
"2025-06-09 7",1.6231,0.8279,0.1843
"2025-06-09 8",1.1302,0.813,0.286
"2025-06-09 9",0.8068,0.9148,0.1845
"2025-06-09 10",0.7036,1.0249,0.1507
"2025-06-09 11",0.4441,1.1245,0.1145
"2025-06-09 12",0.7167,0.9936,0.102
"2025-06-09 13",0.6676,1.1214,0.1459
"2025-06-09 14",0.3656,1.4075,0.2082
"2025-06-09 15",0.474,1.0466,0.1205
"2025-06-09 16",0.4541,0.8693,0.0946
"2025-06-09 17",0.6555,0.8624,0.134
"2025-06-09 18",0.5925,0.5547,0.1295
"2025-06-09 19",1.1234,0.8221,0.1808
"2025-06-09 20",2.31,0.7292,0.1022
"2025-06-09 21",1.1616,0.7101,0.1149
"2025-06-09 22",1.1525,0.5451,0.171
"2025-06-09 23",1.2392,0.8128,0.1629
"2025-06-10 2",0.6358,0.8026,0.3514
"2025-06-10 3",0.5685,0.8217,0.2851
"2025-06-10 4",0.4978,0.1232,0.2475
"2025-06-10 5",0.6446,0.6721,0.8238
"2025-06-10 6",1.1201,0.7332,0.2494
"2025-06-10 7",1.8971,0.7336,0.2174
"2025-06-10 8",1.0191,0.9131,0.2136
"2025-06-10 9",0.7668,0.9875,0.133
"2025-06-10 10",0.8382,1.2614,0.1523
"2025-06-10 11",0.4391,1.1579,0.1203
"2025-06-10 12",0.3611,1.1276,0.1228
"2025-06-10 13",0.4141,0.9347,0.1303
"2025-06-10 14",0.9333,0.9906,0.1106
"2025-06-10 15",0.776,0.9239,0.1382
"2025-06-10 16",0.7877,0.9759,0.155
"2025-06-10 17",0.8384,1.0443,0.1338
"2025-06-10 18",1.0138,0.7226,0.164
"2025-06-10 19",2.5241,0.7186,0.1725
"2025-06-10 20",1.2987,0.7032,0.1897
"2025-06-10 21",1.7241,0.7109,0.2188
"2025-06-10 22",0.8559,0.6812,0.1162
"2025-06-10 23",1.0103,0.7805,0.6781
"2025-06-11 0",1.7114,0.7569,0.2298
"2025-06-11 1",1.443,0.8655,0.1866
"2025-06-11 4",0.2868,0.5993,0.201
"2025-06-11 5",0.4613,0.7047,0.1775
"2025-06-11 6",1.4225,0.8011,0.1588
"2025-06-11 7",1.5993,0.7057,0.1768
"2025-06-11 8",2.5851,0.7714,0.2893
"2025-06-11 9",1.1094,0.7249,0.1646
"2025-06-11 10",1.1718,0.8223,0.1758
"2025-06-11 11",1.1414,1.3169,0.1685
"2025-06-11 12",1.4194,1.0235,0.1301
"2025-06-11 13",1.5009,0.9433,0.1617
"2025-06-11 14",1.598,1.097,0.1255
"2025-06-11 15",1.954,1.0941,0.1359
"2025-06-11 16",2.2347,1.1147,0.1727
"2025-06-11 17",1.2063,0.9857,0.1658
"2025-06-11 18",2.2829,1.0565,0.153
"2025-06-11 19",1.5874,0.8795,0.1937
"2025-06-11 20",1.0357,0.882,0.1746
"2025-06-11 21",0.3858,0.899,0.2118
"2025-06-11 22",0.192,0.7926,0.2502
"2025-06-11 23",0.1185,0.8849,0.1904
"2025-06-12 2",0.1061,0.8063,0.3425
"2025-06-12 3",0.163,0.7776,0.3298
"2025-06-12 4",0.1759,0.893,0.1606
"2025-06-12 5",0.4496,0.9886,0.2384
"2025-06-12 6",1.3864,0.989,0.2527
"2025-06-12 7",1.2817,0.9886,0.3155
"2025-06-12 8",1.1599,1.0102,0.1868
"2025-06-12 9",0.836,1.0806,0.1488
"2025-06-12 10",0.859,1.1519,0.1793
"2025-06-12 11",0.8912,1.4227,0.1324
"2025-06-12 12",0.3344,1.6357,0.1741
"2025-06-12 13",0.3484,1.4846,0.1457
"2025-06-12 14",0.3096,1.4682,0.1534
"2025-06-12 15",1.326,1.5096,0.1527
"2025-06-12 16",0.573,1.4437,0.1469
"2025-06-12 17",1.1137,1.3633,0.1459
"2025-06-12 18",1.3691,1.2321,0.1372
"2025-06-12 19",0.9577,1.1712,0.1594
"2025-06-12 20",2.1178,1.1407,0.1827
"2025-06-12 21",2.093,1.0108,0.1658
"2025-06-12 22",0.8076,0.8778,0.234
"2025-06-12 23",0.1378,0.898,0.2724
"2025-06-13 0",0.0836,0.9379,0.2427
"2025-06-13 1",0.0794,0.8926,0.3167
"2025-06-13 4",0.3207,0.9298,0.3007
"2025-06-13 5",0.4432,1.0378,0.2822
"2025-06-13 6",1.86,1.117,0.3144
"2025-06-13 7",1.2572,0.9135,0.1904
"2025-06-13 8",0.5418,1.0387,0.2587
"2025-06-13 9",0.9975,1.1467,0.1993
"2025-06-13 10",0.7586,1.0343,0.1904
"2025-06-13 11",0.8444,1.1926,0.1162
"2025-06-13 15",0.7393,1.2739,0.097
"2025-06-13 16",0.4332,1.2816,0.1642
"2025-06-13 17",0.4691,1.1814,0.1141
"2025-06-13 18",1.2342,1.1777,0.1245
"2025-06-13 19",1.8793,1.0293,0.2477
"2025-06-13 20",2.3209,1.0447,0.1694
"2025-06-13 21",2.0827,0.963,0.1534
"2025-06-13 22",0.4866,0.9954,0.1744
"2025-06-13 23",0.1004,0.9179,0.1619
"2025-06-14 2",0.0367,1.0274,0.15
"2025-06-14 3",0.068,1.085,0.1471
"2025-06-14 4",0.1166,0.9036,0.1721
"2025-06-14 5",0.2338,0.9038,0.1079
"2025-06-14 6",2.1683,0.8223,0.1307
"2025-06-14 7",2.4566,0.9682,0.1318
"2025-06-14 8",0.9267,1.081,0.1509
"2025-06-14 9",0.9054,1.1417,0.1047
"2025-06-14 10",0.9364,1.3462,0.1064
"2025-06-14 11",0.8117,1.2847,0.1411
"2025-06-14 12",1.1168,1.2089,0.1072
"2025-06-14 13",1.5005,1.2847,0.1016
"2025-06-14 14",1.0632,1.175,0.18
"2025-06-14 15",0.5399,1.4692,0.123
"2025-06-14 16",0.8023,1.5029,0.1056
"2025-06-14 17",0.402,1.3921,0.1228
"2025-06-14 18",1.666,1.3707,0.1347
"2025-06-14 19",2.0261,1.4923,0.1737
"2025-06-14 20",4.6861,1.0723,0.1796
"2025-06-14 23",0.696,0.9458,0.2845
"2025-06-15 0",0.293,0.8194,0.2348
"2025-06-15 1",0.2897,0.829,0.1448
"2025-06-15 5",0.1763,0.6243,0.1621
"2025-06-15 6",0.5498,0.7519,0.1858
"2025-06-15 7",1.6381,0.8252,0.1829
"2025-06-15 8",1.7138,0.9254,0.1438
"2025-06-15 9",1.201,1.0702,0.0931
"2025-06-15 10",1.3562,0.9898,0.1062
"2025-06-15 11",1.2975,1.0734,0.1392
"2025-06-15 12",0.954,1.0455,0.1426
"2025-06-15 13",0.6467,1.1702,0.1099
"2025-06-15 14",0.528,1.0831,0.1151
"2025-06-15 15",1.3899,1.127,0.1083
"2025-06-15 16",2.2412,1.1451,0.1216
"2025-06-15 17",1.6299,1.2001,0.0829
"2025-06-15 18",2.1757,1.2724,0.1133
"2025-06-15 19",2.2059,1.0619,0.1338
"2025-06-15 20",5.4508,0.9007,0.1357
"2025-06-15 21",1.7614,0.9154,0.1648
"2025-06-15 22",1.3192,0.7741,0.1484
"2025-06-15 23",1.7885,0.9221,0.1488
"2025-06-16 2",1.1228,0.0977,0.1548
"2025-06-16 3",1.0376,0.7916,0.2217
"2025-06-16 4",1.0172,0.8414,0.3246
"2025-06-16 5",0.7161,0.979,0.2413
"2025-06-16 6",1.7703,0.9757,0.533
"2025-06-16 7",1.2459,1.6187,0.1644
"2025-06-16 8",2.0546,3.2305,0.2332
"2025-06-16 9",1.0675,1.7627,0.2444
"2025-06-16 10",1.1367,1.8483,0.1978
"2025-06-16 11",0.5631,1.3975,0.1635
"2025-06-16 12",0.4406,1.3373,0.1991
"2025-06-16 13",0.4631,1.2442,0.1382
"2025-06-16 14",0.4888,1.3365,0.1293
"2025-06-16 15",1.1088,1.3389,0.0856
"2025-06-16 16",1.3155,1.2286,0.1103
"2025-06-16 17",2.1057,1.2417,0.1783
"2025-06-16 18",1.5796,1.3818,0.1374
"2025-06-16 19",1.3385,1.0509,0.2074
"2025-06-16 20",2.8865,0.9252,0.1268
"2025-06-16 21",1.0466,0.9009,0.1399
"2025-06-16 22",0.7502,0.8009,0.1467
"2025-06-16 23",0.8029,0.9304,0.2103
"2025-06-17 0",0.3862,0.8581,0.2762
"2025-06-17 1",0.262,0.8053,0.1421
"2025-06-17 4",0.0283,0.6459,0.1985
"2025-06-17 5",0.0466,0.8053,0.2421
"2025-06-17 6",0.0944,0.7631,0.223
"2025-06-17 7",0.1616,0.7951,0.1594
"2025-06-17 8",0.34,1.052,0.1326
"2025-06-17 9",0.2145,0.9653,0.1266
"2025-06-17 10",0.233,0.9755,0.1155
"2025-06-17 11",0.1862,0.9782,0.1351
"2025-06-17 12",0.2765,1.0056,0.0973
"2025-06-17 13",0.2615,0.8971,0.1025
"2025-06-17 14",0.3075,0.9969,0.075
"2025-06-17 15",0.2281,0.9713,0.0948
"2025-06-17 16",0.2903,1.0636,0.0987
"2025-06-17 17",0.2956,1.0821,0.1189
"2025-06-17 18",0.8237,1.0813,0.0588
"2025-06-17 19",0.5295,1.0222,0.1891
"2025-06-17 20",1.4777,0.7086,0.1047
"2025-06-17 21",1.3322,0.8847,0.1511
"2025-06-17 22",1.2841,0.856,0.1635
"2025-06-17 23",0.9491,0.8121,0.1039
"2025-06-18 2",0.3981,0.7492,0.2365
"2025-06-18 3",0.2591,0.8036,0.1361
"2025-06-18 4",0.2271,0.7448,0.1461
"2025-06-18 5",0.3478,0.6831,0.1685
"2025-06-18 6",0.7397,0.7257,0.1353
"2025-06-18 7",1.5843,0.8209,0.1989
"2025-06-18 8",0.8516,0.8847,0.1793
"2025-06-18 9",0.7606,0.8313,0.081
"2025-06-18 10",0.6413,1.2587,0.1116
"2025-06-18 11",0.4482,1.0763,0.1016
"2025-06-18 12",0.7313,1.2382,0.1388
"2025-06-18 13",0.5763,1.4412,0.0844
"2025-06-18 16",0.8651,1.425,0.1178
"2025-06-18 17",0.8257,1.639,0.1041
"2025-06-18 18",0.9002,1.6137,0.1602
"2025-06-18 19",1.9249,1.6874,0.2652
"2025-06-18 20",1.9288,1.3246,0.1908
"2025-06-18 21",1.4439,1.214,0.1527
"2025-06-18 22",0.9284,1.2542,0.2409
"2025-06-18 23",1.1168,1.0659,0.2309
"2025-06-19 0",0.5541,1.0389,0.304
"2025-06-19 1",0.1659,1.0998,0.2984
"2025-06-19 4",0.4588,0.7772,0.2531
"2025-06-19 5",0.5929,0.8493,0.1779
"2025-06-19 6",1.992,0.856,0.1785
"2025-06-19 7",1.5664,0.9389,0.1606
"2025-06-19 8",1.202,0.8807,0.1498
"2025-06-19 9",1.2735,0.9092,0.1303
"2025-06-19 10",1.3205,1.0077,0.1374
"2025-06-19 11",1.5087,1.0042,0.133
"2025-06-19 12",1.3472,1.2542,0.095
"2025-06-19 13",2.698,1.0382,0.1401
"2025-06-19 14",2.9589,0.9963,0.1295
"2025-06-19 15",3.3196,0.9271,0.1135
"2025-06-19 16",3.4009,1.0033,0.1436
"2025-06-19 17",3.2632,1.0586,0.1471
"2025-06-19 18",3.2316,1.0702,0.1301
"2025-06-19 19",2.2059,1.0877,0.1812
"2025-06-19 20",0.3595,1.1644,0.1586
"2025-06-19 21",0.2371,0.9214,0.1725
"2025-06-19 22",0.1402,0.8518,0.1638
"2025-06-19 23",0.1419,0.7357,0.1388
"2025-06-20 2",0.0926,0.5684,0.2032
"2025-06-20 3",0.0731,0.4861,0.1106
"2025-06-20 4",0.0792,0.7286,0.1124
"2025-06-20 5",0.1755,0.6016,0.1403
"2025-06-20 6",1.5888,0.7712,0.0979
"2025-06-20 7",0.6426,0.8732,0.1515
"2025-06-20 8",1.0269,0.698,0.084
"2025-06-20 9",1.0164,0.6785,0.0844
"2025-06-20 10",0.4365,1.1018,0.0943
"2025-06-20 11",1.1837,1.3259,0.1008
"2025-06-20 12",1.8785,1.4626,0.0927
"2025-06-20 13",2.0041,1.4314,0.0873
"2025-06-20 14",1.8879,1.4605,0.1112
"2025-06-20 15",2.6245,1.3223,0.143
"2025-06-20 16",2.1566,1.4397,0.096
"2025-06-20 17",1.8261,1.3533,0.0821
"2025-06-20 18",1.8015,1.1284,0.1174
"2025-06-20 19",1.2884,1.0638,0.1313
"2025-06-20 20",0.2798,1.3793,0.0968
"2025-06-20 21",0.1207,1.2899,0.1461
"2025-06-20 22",0.0466,0.7273,0.1505
"2025-06-20 23",0.0396,0.9268,0.1353
"2025-06-21 0",0.037,0.7244,0.1268
"2025-06-21 1",0.0402,0.7959,0.0771
"2025-06-21 4",0.0503,0.5767,0.1667
"2025-06-21 5",0.0751,0.6494,0.3435
"2025-06-21 6",0.0398,0.6631,0.2041
"2025-06-21 7",0.0887,0.7242,0.1212
"2025-06-21 8",0.1191,0.7637,0.0829
"2025-06-21 9",0.1207,0.9439,0.1141
"2025-06-21 10",0.0965,1.053,0.1118
"2025-06-21 11",0.1727,1.0087,0.0837
"2025-06-21 12",0.0932,0.9212,0.0877
"2025-06-21 13",0.109,1.1342,0.1209
"2025-06-21 14",0.1441,0.9875,0.0881
"2025-06-21 15",0.108,1.0858,0.1195
"2025-06-21 16",0.1248,1.1168,0.1062
"2025-06-21 17",0.1076,0.9518,0.1047
"2025-06-21 18",0.0951,1.0108,0.1022
"2025-06-21 19",0.078,0.9208,0.1185
"2025-06-21 20",0.0072,0.745,0.0983
"2025-06-21 23",0.0177,0.8753,0.1336
"2025-06-22 3",0.0228,1.1509,0.2105
"2025-06-22 4",0.0144,1.0551,0.1519
"2025-06-22 5",0.0271,1.1787,0.1552
"2025-06-22 6",0.0682,1.0393,0.1432
"2025-06-22 7",0.0556,1.3092,0.1899
"2025-06-22 8",0.0493,1.2201,0.1147
"2025-06-22 9",0.0304,1.1058,0.106
"2025-06-22 10",0.0382,1.0443,0.0748
"2025-06-22 11",0.0439,1.0802,0.1629
"2025-06-22 12",0.0265,0.8778,0.1284
"2025-06-22 13",0.0343,0.7675,0.0713
"2025-06-22 14",0.0222,0.8622,0.0775
"2025-06-22 15",0.1078,1.059,0.0667
"2025-06-22 16",0.1201,0.9331,0.0833
"2025-06-22 17",0.1183,0.9406,0.1451
"2025-06-22 18",0.1314,0.9401,0.08
"2025-06-22 19",0.1057,0.5881,0.0694
"2025-06-22 20",0.0719,0.5721,0.0748
"2025-06-22 21",0.1983,0.5804,0.0281
"2025-06-22 22",0.1117,0.5854,0.1031
"2025-06-22 23",0.1488,0.5156,0.1334
"2025-06-23 0",0.225,0.5135,0.1083
"2025-06-23 1",0.1655,0.5197,0.1411
"2025-06-23 4",0.1041,0.4491,0.1168
"2025-06-23 5",0.0903,0.4965,0.3398
"2025-06-23 6",0.1258,0.5318,0.3367
"2025-06-23 7",0.0963,0.5547,0.132
"2025-06-23 8",0.1571,0.6773,0.1195
"2025-06-23 9",0.1088,0.6692,0.1432
"2025-06-23 10",0.0819,0.7319,0.153
"2025-06-23 11",0.0823,0.8892,0.1234
"2025-06-23 12",0.1408,0.7034,0.0906
"2025-06-23 13",0.1396,0.8978,0.0993
"2025-06-23 14",0.0792,1.0191,0.0844
"2025-06-23 15",0.1113,0.9811,0.1147
"2025-06-23 16",0.1277,1.0744,0.1101
"2025-06-23 17",0.1675,1.2005,0.1345
"2025-06-23 18",0.1854,0.6777,0.1131
"2025-06-23 19",0.1595,0.7672,0.3797
"2025-06-23 20",0.3578,0.7594,0.0798
"2025-06-23 21",0.4728,0.8685,0.1068
"2025-06-23 22",0.3502,0.7249,0.1536
"2025-06-23 23",0.249,0.7199,0.2328
"2025-06-24 2",0.2242,0.5711,0.1814
"2025-06-24 3",0.1445,0.6228,0.3209
"2025-06-24 4",0.1897,0.5599,0.3427
"2025-06-24 5",0.079,0.6839,0.106
"2025-06-24 6",0.6171,0.7409,0.4036
"2025-06-24 7",0.2359,0.682,0.1509
"2025-06-24 8",0.472,0.7938,0.1413
"2025-06-24 9",0.3658,0.7855,0.1062
"2025-06-24 10",0.2283,0.9684,0.0973
"2025-06-24 11",0.1382,0.9884,0.0904
"2025-06-24 12",0.1226,0.9235,0.0858
"2025-06-24 13",0.1406,1.0335,0.0798
"2025-06-24 14",0.1357,1.1746,0.0792
"2025-06-24 15",0.1334,1.1538,0.1116
"2025-06-24 16",0.2254,1.1968,0.0819
"2025-06-24 17",0.2184,1.2176,0.0802
"2025-06-24 18",0.2414,1.2018,0.0717
"2025-06-24 19",0.388,1.1706,0.1367
"2025-06-24 20",0.5254,0.819,0.1031
"2025-06-24 21",0.3761,0.8059,0.0912
"2025-06-24 22",0.2425,0.7413,0.2371
"2025-06-24 23",0.342,0.7589,0.1669
"2025-06-25 0",0.3116,0.8236,0.1195
"2025-06-25 1",0.2529,0.8017,0.153
"2025-06-25 4",0.2406,0.6764,0.1737
"2025-06-25 5",0.4024,0.7658,0.4842
"2025-06-25 6",0.8202,0.9054,0.4628
"2025-06-25 7",1.2441,0.8774,0.1714
"2025-06-25 8",0.6561,1.0285,0.1596
"2025-06-25 9",0.2681,1.2145,0.1234
"2025-06-25 10",0.1944,1.0012,0.1625
"2025-06-25 11",0.1503,0.877,0.1037
"2025-06-25 12",0.1392,0.9975,0.1147
"2025-06-25 13",0.1661,0.9792,0.1112
"2025-06-25 14",0.1388,0.8851,0.0682
"2025-06-25 15",0.1714,1.0301,0.0779
"2025-06-25 16",0.2045,1.0669,0.0611
"2025-06-25 17",0.2016,0.9634,0.0623
"2025-06-25 18",0.3205,0.8801,0.0777
"2025-06-25 19",0.4666,0.9271,0.097
"2025-06-25 20",0.9318,0.7862,0.2905
"2025-06-25 21",0.7136,0.734,0.176
"2025-06-25 22",0.4677,0.7427,0.1677
"2025-06-25 23",0.6455,0.7556,0.1702
"2025-06-26 2",0.1523,0.581,0.2064
"2025-06-26 3",0.1162,0.728,0.1698
"2025-06-26 4",0.0542,0.6315,0.1286
"2025-06-26 5",0.1037,0.7976,0.1332
"2025-06-26 6",0.4685,0.8051,0.0819
"2025-06-26 7",0.7321,0.9061,0.1133
"2025-06-26 8",0.658,1.2438,0.0987
"2025-06-26 9",0.8789,1.1355,0.1099
"2025-06-26 10",0.6048,1.2288,0.0892
"2025-06-26 11",0.7773,1.1118,0.1114
"2025-06-26 12",0.8046,1.2394,0.0921
"2025-06-26 13",0.9953,1.2396,0.1241
"2025-06-26 14",0.8978,1.3764,0.0902
"2025-06-26 15",0.8173,1.2664,0.0765
"2025-06-26 16",1.2755,1.3691,0.1014
"2025-06-26 17",1.194,1.1041,0.1103
"2025-06-26 18",1.1451,1.3302,0.0844
"2025-06-26 19",3.6151,1.0466,0.1733
"2025-06-26 20",3.8567,1.0736,0.3406
"2025-06-26 21",1.4755,1.0106,0.0941
"2025-06-26 22",1.5438,1.0474,0.2352
"2025-06-26 23",0.1874,1.0019,0.1702
"2025-06-27 0",0.118,0.9975,0.1363
"2025-06-27 1",0.1111,1.3508,0.1222
"2025-06-27 4",0.054,0.8884,0.1359
"2025-06-27 5",0.1061,0.937,0.1133
"2025-06-27 6",0.643,1.2498,0.1218
"2025-06-27 7",1.1022,1.2924,0.1421
"2025-06-27 8",1.0844,1.3911,0.1282
"2025-06-27 9",0.9257,1.303,0.1012
"2025-06-27 10",1.0848,1.4435,0.085
"2025-06-27 11",0.572,1.4005,0.0873
"2025-06-27 12",0.5143,1.5345,0.0725
"2025-06-27 13",0.8374,1.4961,0.0858
"2025-06-27 14",0.5995,1.5798,0.1087
"2025-06-27 15",0.5559,1.5887,0.0912
"2025-06-27 16",1.4623,1.6176,0.1
"2025-06-27 17",0.992,1.5871,0.1197
"2025-06-27 18",1.6372,1.4221,0.0885
"2025-06-27 19",2.8976,1.1592,0.0513
"2025-06-27 20",3.4094,1.0894,0.1347
"2025-06-27 21",1.9532,0.9948,0.468
"2025-06-27 22",2.1552,0.1654,0.1756
"2025-06-27 23",1.0437,1.053,0.3082
"2025-06-28 6",1.3698,0.968,0.3608
"2025-06-28 7",2.2034,1.0306,0.2035
"2025-06-28 8",0.5119,1.0512,0.1816
"2025-06-28 9",0.2926,1.0034,0.115
"2025-06-28 10",0.2036,1.0447,0.1301
"2025-06-28 11",0.3569,1.0984,0.108
"2025-06-28 12",0.4905,1.243,0.139
"2025-06-28 13",0.7058,1.4537,0.1066
"2025-06-28 14",0.3286,1.1934,0.1042
"2025-06-28 15",0.5327,1.1525,0.09
"2025-06-28 16",0.7969,1.2355,0.1684
"2025-06-28 17",1.1082,1.3397,0.1265
"2025-06-28 18",1.1738,1.1633,0.1116
"2025-06-28 19",2.4258,1.2677,0.1665
"2025-06-28 20",3.4762,1.0067,0.1297
"2025-06-28 23",3.1586,0.2182,0.3834
"2025-06-29 0",2.298,1.0967,0.2475
"2025-06-29 1",0.5384,0.9062,0.1706
"2025-06-29 5",0.417,0.7272,0.3984
"2025-06-29 6",1.6955,0.8937,0.6031
"2025-06-29 7",0.7639,0.9488,0.2302
"2025-06-29 8",0.6624,0.8653,0.2151
"2025-06-29 9",0.2659,1.1058,0.1364
"2025-06-29 10",0.5331,1.0594,0.1819
"2025-06-29 11",0.3383,1.279,0.1338
