time_local,NOAA_ML_NoVar_0_Initial,UDAQ_nDodecane_Initial,Filled_nDodecane_ML_with_UDAQ_Adjusted,NOAA_Ethane_WAS_Initial,UDAQ_Ethane_Initial,Filled_Ethane_ML_with_UDAQ_Adjusted,NOAA_Ethene_WAS_Initial,UDAQ_Ethylene_Initial,Filled_Ethylene_ML_with_UDAQ_Adjusted,NOAA_Propane_WAS_Initial,UDAQ_Propane_Initial,Filled_Propane_ML_with_UDAQ_Adjusted,NOAA_Propene_WAS_Initial,UDAQ_Propylene_Initial,Filled_Propylene_ML_with_UDAQ_Adjusted,NOAA_Ethyne_WAS_Initial,UDAQ_Acetylene_Initial,Filled_Acetylene_ML_with_UDAQ_Adjusted,NOAA_nButane_WAS_Initial,UDAQ_nButane_Initial,Filled_nButane_ML_with_UDAQ_Adjusted,NOAA_iButane_WAS_Initial,UDAQ_Isobutane_Initial,Filled_Isobutane_ML_with_UDAQ_Adjusted,NOAA_t2Butene_WAS_Initial,UDAQ_trans2Butene_Initial,Filled_trans2Butene_ML_with_UDAQ_Adjusted,NOAA_c2Butene_WAS_Initial,UDAQ_cis2Butene_Initial,Filled_cis2Butene_ML_with_UDAQ_Adjusted,NOAA_x13_Butadiene_WAS_Initial,UDAQ_buta13diene_Initial,Filled_buta13diene_ML_with_UDAQ_Adjusted,NOAA_nPentane_WAS_Initial,UDAQ_nPentane_Initial,Filled_nPentane_ML_with_UDAQ_Adjusted,NOAA_iPentane_WAS_Initial,UDAQ_Isopentane_Initial,Filled_Isopentane_ML_with_UDAQ_Adjusted,NOAA_x1_Pentene_WAS_Initial,UDAQ_Pent1ene_Initial,Filled_Pent1ene_ML_with_UDAQ_Adjusted,NOAA_t2Pentene_WAS_Initial,UDAQ_trans2Pentene_Initial,Filled_trans2Pentene_ML_with_UDAQ_Adjusted,NOAA_c2Pentene_WAS_Initial,UDAQ_cis2Pentene_Initial,Filled_cis2Pentene_ML_with_UDAQ_Adjusted,NOAA_x3_MethylPentane_WAS_Initial,UDAQ_x3_Methylpentane_Initial,Filled_x3_Methylpentane_ML_with_UDAQ_Adjusted,NOAA_nHexane_WAS_Initial,UDAQ_nHexane_Initial,Filled_nHexane_ML_with_UDAQ_Adjusted,NOAA_nHeptane_WAS_Initial,UDAQ_nHeptane_Initial,Filled_nHeptane_ML_with_UDAQ_Adjusted,NOAA_nOctane_WAS_Initial,UDAQ_nOctane_Initial,Filled_nOctane_ML_with_UDAQ_Adjusted,NOAA_nNonane_WAS_Initial,UDAQ_nNonane_Initial,Filled_nNonane_ML_with_UDAQ_Adjusted,NOAA_nDecane_WAS_Initial,UDAQ_nDecane_Initial,Filled_nDecane_ML_with_UDAQ_Adjusted,NOAA_CycloPentane_WAS_Initial,UDAQ_Cyclopentane_Initial,Filled_Cyclopentane_ML_with_UDAQ_Adjusted,NOAA_Isoprene_WAS_Initial,UDAQ_Isoprene_Initial,Filled_Isoprene_ML_with_UDAQ_Adjusted,NOAA_x22_DiMethylButane_WAS_Initial,UDAQ_x22_Dimethylbutane_Initial,Filled_x22_Dimethylbutane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_25_Initial,UDAQ_Hex1ene_Initial,Filled_Hex1ene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_26_Initial,UDAQ_x24_Dimethylpentane_Initial,Filled_x24_Dimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_27_Initial,UDAQ_Cyclohexane_Initial,Filled_Cyclohexane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_28_Initial,UDAQ_x3_Methylhexane_Initial,Filled_x3_Methylhexane_ML_with_UDAQ_Adjusted,NOAA_x224_TriMethylPentane_WAS_Initial,UDAQ_x224_Trimethylpentane_Initial,Filled_x224_Trimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_30_Initial,UDAQ_x234_Trimethylpentane_Initial,Filled_x234_Trimethylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_31_Initial,UDAQ_x3_Methylheptane_Initial,Filled_x3_Methylheptane_ML_with_UDAQ_Adjusted,NOAA_MethylCycloHexane_WAS_Initial,UDAQ_Methylcyclohexane_Initial,Filled_Methylcyclohexane_ML_with_UDAQ_Adjusted,NOAA_MethylCycloPentane_WAS_Initial,UDAQ_Methylcyclopentane_Initial,Filled_Methylcyclopentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_34_Initial,UDAQ_x2_Methylhexane_Initial,Filled_x2_Methylhexane_ML_with_UDAQ_Adjusted,NOAA_x1_Butene_WAS_Initial,UDAQ_But1ene_Initial,Filled_But1ene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_36_Initial,UDAQ_x23_Dimethylbutane_Initial,Filled_x23_Dimethylbutane_ML_with_UDAQ_Adjusted,NOAA_x2_MethylPentane_WAS_Initial,UDAQ_x2_Methylpentane_Initial,Filled_x2_Methylpentane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_38_Initial,UDAQ_x23_Dimethylpentane_Initial,Filled_x23_Dimethylpentane_ML_with_UDAQ_Adjusted,NOAA_Formaldehyde_Initial,UDAQ_Formaldehyde_Initial,Filled_Formaldehyde_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_40_Initial,UDAQ_nUndecane_Initial,Filled_nUndecane_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_41_Initial,UDAQ_x2_Methylheptane_Initial,Filled_x2_Methylheptane_ML_with_UDAQ_Adjusted,NOAA_m_p_Xylene_WAS_Initial,UDAQ_mpXylene_Initial,Filled_mpXylene_ML_with_UDAQ_Adjusted,NOAA_Benzene_PTR_Initial,UDAQ_Benzene_Initial,Filled_Benzene_ML_with_UDAQ_Adjusted,NOAA_Toluene_PTR_Initial,UDAQ_Toluene_Initial,Filled_Toluene_ML_with_UDAQ_Adjusted,NOAA_Ethyl_WAS_Initial,UDAQ_Ethylbenzene_Initial,Filled_Ethylbenzene_ML_with_UDAQ_Adjusted,NOAA_o_Xylene_WAS_Initial,UDAQ_oXylene_Initial,Filled_oXylene_ML_with_UDAQ_Adjusted,NOAA_x135_TriMethylBenzene_WAS_Initial,UDAQ_x135_Trimethylbenzene_Initial,Filled_x135_Trimethylbenzene_ML_with_UDAQ_Adjusted,NOAA_x124_TriMethylBenzene_WAS_Initial,UDAQ_x124_Trimethylbenzene_Initial,Filled_x124_Trimethylbenzene_ML_with_UDAQ_Adjusted,NOAA_nPropylBenzene_WAS_Initial,UDAQ_nPropylbenzene_Initial,Filled_nPropylbenzene_ML_with_UDAQ_Adjusted,NOAA_iPropylBenzene_WAS_Initial,UDAQ_Isopropylbenzene_Initial,Filled_Isopropylbenzene_ML_with_UDAQ_Adjusted,NOAA_x2_EthylToluene_WAS_Initial,UDAQ_oEthyltoluene_Initial,Filled_oEthyltoluene_ML_with_UDAQ_Adjusted,NOAA_x3_x4_EthylToluene_WAS_Initial,UDAQ_mpEthyltoluene_Initial,Filled_mpEthyltoluene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_54_Initial,UDAQ_mDiethylbenzene_Initial,Filled_mDiethylbenzene_ML_with_UDAQ_Adjusted,NOAA_ML_NoVar_55_Initial,UDAQ_pDiethylbenzene_Initial,Filled_pDiethylbenzene_ML_with_UDAQ_Adjusted,NOAA_Styrene_PTR_Initial,UDAQ_Styrene_Initial,Filled_Styrene_ML_with_UDAQ_Adjusted,NOAA_x123_TriMethylBenzene_WAS_Initial,UDAQ_x123_Trimethylbenzene_Initial,Filled_x123_Trimethylbenzene_ML_with_UDAQ_Adjusted
2024-07-14 23:00:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14 23:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14 23:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14 23:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15 00:00:00-06:00,,,,,1.84075,1.581165556748547,,0.56395,0.4379906386285429,,1.0189333333333332,0.8579105229317865,,0.2485,0.19618672956637007,,0.14775,0.20260795576429805,,0.768075,0.7842129375569753,,0.429825,0.3964603552872348,,0.0189,0.016552122224726434,,0.0148,0.02751967825901989,,0.045375,0.008306598654099117,,0.46364,0.3566811168380736,,0.6307400000000001,0.46885381924330477,,0.05366,0.02755770441266657,,0.0402799999999999,0.025553135319678302,,0.02086,0.018786695340983952,,0.0788666666666666,0.05318175719937415,,0.1608833333333333,0.13210373332068587,,0.0537142857142857,0.05376437015204535,,0.0287875,0.04823004113992808,,,,,,,,0.02074,0.021449062125774437,,0.0237,0.03584067597344536,,0.0072,0.010889473371189453,,0.0209666666666666,0.0209666666666666,,0.0,0.0,,0.0,0.0,,0.0356571428571428,0.0356571428571428,,0.0084875,0.025056595121519705,,0.023775,0.023775,,0.0,0.0,,0.0410285714285714,0.0688021971720664,,0.0586666666666666,0.056881882887715896,,0.0,0.0,,0.056675,0.04310511107982863,,0.0348333333333333,0.0348333333333333,,0.13855,0.06853957593648707,,0.0,0.0,,2.008464056738011,1.91302980879868,,,,,,,,,,0.044480818026418026,0.0907,0.044480818026418026,0.23170459935619936,0.1986428571428571,0.23170459935619936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01285452554112554,,0.01285452554112554,,,
2024-07-15 00:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0877890787777775,1.9945010090113051,,,,,,,,,,0.06762266296296297,,0.06762266296296297,0.25227586825396825,,0.25227586825396825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0072570026455026455,,0.0072570026455026455,,,
2024-07-15 00:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.566113170551111,2.4857663984851537,,,,,,,,,,0.13894798296148295,,0.13894798296148295,0.4125216936840937,,0.4125216936840937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03248503362193362,,0.03248503362193362,,,
2024-07-15 00:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97376299179648,2.904445389669966,,,,,,,,,,0.16984555555555556,,0.16984555555555556,0.44948564444444444,,0.44948564444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03692662222222222,,0.03692662222222222,,,
2024-07-15 01:00:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.094207633102022,3.028148721027661,,,,,,,,,,0.2582379111111111,,0.2582379111111111,0.6959484444444445,,0.6959484444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06245142222222222,,0.06245142222222222,,,
2024-07-15 01:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8243068181866664,2.7509456044814553,,,,,,,,,,0.24593626666666665,,0.24593626666666665,0.7226074222222222,,0.7226074222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07180555555555555,,0.07180555555555555,,,
2024-07-15 01:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.637092204737778,2.55866580596621,,,,,,,,,,0.2881726666666667,,0.2881726666666667,0.8044252190476191,,0.8044252190476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0732121619047619,,0.0732121619047619,,,
2024-07-15 01:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6516294999025782,2.5735964149275006,,,,,,,,,,0.21633129523809522,,0.21633129523809522,0.7062039714285715,,0.7062039714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04162013650793651,,0.04162013650793651,,,
2024-07-15 02:00:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6704638787504758,2.592940367321592,,,,,,,,,,0.15043382442002443,,0.15043382442002443,0.6070898232434233,,0.6070898232434233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023147838195138198,,0.023147838195138198,,,
2024-07-15 02:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8425731352,2.7697061258437383,,,,,,,,,,0.22826606296296298,,0.22826606296296298,0.7605483595238096,,0.7605483595238096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029450806613756614,,0.029450806613756614,,,
2024-07-15 02:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9294016050533336,2.858883783405946,,,,,,,,,,0.14447467364857364,,0.14447467364857364,0.5614206387945389,,0.5614206387945389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010780011077811078,,0.010780011077811078,,,
2024-07-15 02:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.815519982091243,2.7419210361377258,,,,,,,,,,0.030940000000000002,,0.030940000000000002,0.28030728888888884,,0.28030728888888884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017097333333333333,,0.0017097333333333333,,,
2024-07-15 03:00:00-06:00,,,,,2.6539,2.35722643210561,,0.5789,0.4526691260269686,,0.909,0.7491817767958127,,0.2576,0.20651729109712502,,0.2846,0.33575966162079024,,0.5922,0.5556237634230795,,0.23785,0.22381851059502408,,0.011925,0.013018515739385426,,0.0,0.0033002868534984854,,0.084925,0.009200548422842122,,0.5181199999999999,0.4209511431749855,,0.6804,0.5301691818239673,,0.07858,0.04885793935909777,,0.12238,0.0751012149596845,,0.06504,0.047554127309469,,0.1213,0.09229120715628049,,0.2088333333333333,0.1758867017354139,,0.0822428571428571,0.0829925773714321,,0.03155,0.05254457659744207,,,,,,,,0.04032,0.0408510163329946,,0.08036,0.0791659945387137,,0.0,0.00465811387713532,,0.0329833333333333,0.0329833333333333,,0.0473285714285714,0.0473285714285714,,0.03705,0.03705,,0.0745428571428571,0.0745428571428571,,0.0772125,0.07364377174247944,,0.0573375,0.0573375,,0.0390875,0.0390875,,0.0333857142857142,0.057685320953700964,,0.1042166666666666,0.08917693625074369,,0.0736714285714285,0.0736714285714285,,0.0468,0.03133261531563007,,0.0587333333333333,0.0587333333333333,,0.2063666666666666,0.11077843410185224,,0.0660714285714285,0.0660714285714285,,2.6759467827807364,2.5985716140645434,,,,,,,,,,0.08020302222222223,0.2279666666666666,0.08020302222222223,0.38959364444444444,0.903,0.38959364444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006521422222222222,,0.006521422222222222,,,
2024-07-15 03:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6598172309777777,2.582005669164837,,,,,,,,,,0.060026355555555556,,0.060026355555555556,0.32061137777777776,,0.32061137777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005686888888888889,,0.005686888888888889,,,
2024-07-15 03:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6363380838266663,2.5578912819364166,,,,,,,,,,0.09872751111111112,,0.09872751111111112,0.46116542222222223,,0.46116542222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012630311111111113,,0.012630311111111113,,,
2024-07-15 03:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.680535547188141,2.603284529789632,,,,,,,,,,0.17082715555555555,,0.17082715555555555,0.6976097777777778,,0.6976097777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022953422222222224,,0.022953422222222224,,,
2024-07-15 04:00:00-06:00,,,,,2.86485,2.5585546515688975,,0.63385,0.5066211583041255,,1.1797333333333333,1.0169485676133931,,0.3389999999999999,0.2989247316029989,,0.25965,0.3114839213130118,,0.714525,0.7146126517012817,,0.319225,0.296998508573035,,0.01075,0.012423248697051994,,0.0,0.0033002868534984854,,0.080425,0.009098834795551514,,0.5873,0.5025627515080908,,0.74778,0.6133634857040531,,0.0904,0.05896102030078383,,0.1028999999999999,0.06334486183681817,,0.0562999999999999,0.041863150500855095,,0.125,0.09570137914780963,,0.2304333333333333,0.19560958218918087,,0.0815428571428571,0.08227541054431645,,0.0319875,0.053227874068089084,,,,,,,,0.03914,0.039681746365450174,,0.0739,0.0742263270849256,,0.0116,0.014697526395333643,,0.0338166666666666,0.0338166666666666,,0.0527714285714285,0.0527714285714285,,0.033,0.033,,0.0774,0.0774,,0.0861625,0.07997123963273174,,0.0555,0.0555,,0.03375,0.03375,,0.0372857142857142,0.06335804470625,,0.0994333333333333,0.08578554206296876,,0.0680285714285714,0.0680285714285714,,0.05935,0.046294116261522925,,0.0597333333333333,0.0597333333333333,,0.2144833333333333,0.1158338098517989,,0.0751571428571428,0.0751571428571428,,2.7435174554817454,2.667970445134088,,,,,,,,,,0.06272559271839272,0.2083,0.06272559271839272,0.3754755794982795,0.7794857142857143,0.3754755794982795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004537694139194141,,0.004537694139194141,,,
2024-07-15 04:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8022262639999997,2.7282676498501184,,,,,,,,,,0.05714883597883598,,0.05714883597883598,0.37281737142857146,,0.37281737142857146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003444326190476195,,0.003444326190476195,,,
2024-07-15 04:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.753273631231111,2.677990579101245,,,,,,,,,,0.05695026953046953,,0.05695026953046953,0.39679135201465204,,0.39679135201465204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053899729048729065,,0.0053899729048729065,,,
2024-07-15 04:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6218793921378043,2.5430414031074466,,,,,,,,,,0.08849515555555555,,0.08849515555555555,0.40464324444444444,,0.40464324444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008259422222222226,,0.008259422222222226,,,
2024-07-15 05:00:00-06:00,,,,,2.5327,2.241554565791552,,0.5849,0.45856015775877834,,1.1679333333333333,1.0052778653295438,,0.3375333333333333,0.2972597326749652,,0.1656,0.21997556957166658,,0.717125,0.7179919372890465,,0.2951,0.2753030560234864,,0.01405,0.014095062518073548,,0.0,0.0033002868534984854,,0.081525,0.009123698126666996,,0.58754,0.5028458793774163,,0.78496,0.659269751929366,,0.08458,0.05398640684218714,,0.133,0.08151047934186312,,0.06682,0.048713159199552825,,0.13845,0.10809781517107095,,0.24985,0.21333886901683405,,0.0881999999999999,0.08909581343076318,,0.035425,0.05859663990888703,,,,,,,,0.0448799999999999,0.04536955112282718,,0.05904,0.06286356263240377,,0.0,0.00465811387713532,,0.0243333333333333,0.0243333333333333,,0.0599571428571428,0.0599571428571428,,0.0388666666666666,0.0388666666666666,,0.0294285714285714,0.0294285714285714,,0.0753625,0.07233585938527645,,0.0607875,0.0607875,,0.012325,0.012325,,0.0399428571428571,0.06722297737282196,,0.1297,0.10724467741139854,,0.0788857142857143,0.0788857142857143,,0.0508,0.036101221194799096,,0.0669666666666666,0.0669666666666666,,0.2323166666666666,0.12694110359398142,,0.0829142857142857,0.0829142857142857,,2.7156450583962166,2.6393439463954866,,,,,,,,,,0.06099266666666667,0.25,0.06099266666666667,0.3645847555555556,0.9579142857142856,0.3645847555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006000844444444448,,0.006000844444444448,,,
2024-07-15 05:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7383669912088893,2.662680632472562,,,,,,,,,,0.05628835555555555,,0.05628835555555555,0.3438586666666667,,0.3438586666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00192306666666667,,0.00192306666666667,,,
2024-07-15 05:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64193844368,2.5636431623285203,,,,,,,,,,0.07089315555555556,,0.07089315555555556,0.3966229777777778,,0.3966229777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027749333333333365,,0.0027749333333333365,,,
2024-07-15 05:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.645156977271414,2.5669487749571016,,,,,,,,,,0.08713293333333333,,0.08713293333333333,0.4043648888888889,,0.4043648888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004529688888888893,,0.004529688888888893,,,
2024-07-15 06:00:00-06:00,,,,,2.8508,2.5451454954491575,,0.83355,0.70269433111119,,1.0613333333333337,0.8998459277483299,,0.3869333333333333,0.35333992384192064,,0.28005,0.33133262280714726,,0.63425,0.6102772091790445,,0.303725,0.2830594613391282,,0.01185,0.012980519970725846,,0.0,0.0033002868534984854,,0.079075,0.009068320707364332,,0.49606,0.39492697318614045,,0.665,0.5111547520265005,,0.0739399999999999,0.044891924505508565,,0.09796,0.06036352793399692,,0.04854,0.03681029237329871,,0.1176166666666666,0.08889639629984827,,0.2309666666666666,0.19609656689174298,,0.077,0.07762114419691289,,0.0330875,0.054945879137144424,,,,,,,,0.03546,0.03603520951751503,,0.07176,0.07258996665905773,,0.0098,0.013139686521820113,,0.0207166666666666,0.0207166666666666,,0.0526714285714285,0.0526714285714285,,0.0193166666666666,0.0193166666666666,,0.0760714285714285,0.0760714285714285,,0.0743625,0.07162887973273428,,0.0520625,0.0520625,,0.0143,0.0143,,0.0337285714285714,0.05818402194293613,,0.11155,0.09437628622503288,,0.0727714285714285,0.0727714285714285,,0.064575,0.05252310769118748,,0.0552666666666666,0.0552666666666666,,0.20145,0.10771614283648419,,0.0262571428571428,0.0262571428571428,,2.7141414537597965,2.637799660983086,,,,,,,,,,0.12912755295075293,0.22305,0.12912755295075293,0.491284231975432,0.7849857142857143,0.491284231975432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015530611103711107,,0.015530611103711107,,,
2024-07-15 06:15:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5798545699822224,2.49987957835534,,,,,,,,,,0.045947695238095214,,0.045947695238095214,0.2765806402116402,,0.2765806402116402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000588399470899481,,0.000588399470899481,,,
2024-07-15 06:30:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5657095141244444,2.485351820931837,,,,,,,,,,0.03076395155955155,,0.03076395155955155,0.27026803105783104,,0.27026803105783104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15 06:45:00-06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4602974739765417,2.377087805279804,,,,,,,,,,0.06891266666666666,,0.06891266666666666,0.3796738666666667,,0.3796738666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004322977777777781,,0.004322977777777781,,,
